n,annee,mois,jour
8112,1946,5,10
18627,1946,5,11
8244,1946,5,13
18263,1946,5,14
8082,1946,5,15
18001,1946,5,16
7389,1946,5,17
18806,1946,5,18
7801,1946,5,20
18519,1946,5,21
8747,1946,5,22
17907,1946,5,23
8498,1946,5,24
19523,1946,5,25
8714,1946,5,27
17997,1946,5,28
8689,1946,5,29
18609,1946,5,30
8969,1946,5,31
19066,1946,6,1
18201,1946,6,3
6227,1946,6,4
18451,1946,6,5
16995,1946,6,6
8398,1946,6,7
18876,1946,6,8
9068,1946,6,10
9732,1946,6,11
19517,1946,6,12
16990,1946,6,13
8534,1946,6,14
19623,1946,6,15
8959,1946,6,17
18978,1946,6,18
18482,1946,6,19
17876,1946,6,20
8934,1946,6,21
18119,1946,6,22
8381,1946,6,24
18776,1946,6,25
18921,1946,6,26
16730,1946,6,27
18481,1946,6,28
19411,1946,6,29
19119,1946,7,1
18910,1946,7,2
18844,1946,7,3
18406,1946,7,4
17405,1946,7,5
17860,1946,7,6
19891,1946,7,8
19460,1946,7,9
17995,1946,7,10
17651,1946,7,11
18722,1946,7,12
18658,1946,7,13
17743,1946,7,15
20997,1946,7,16
18612,1946,7,17
18157,1946,7,18
16709,1946,7,19
20248,1946,7,20
18509,1946,7,22
18703,1946,7,23
19378,1946,7,24
18543,1946,7,25
18652,1946,7,26
19692,1946,7,27
20218,1946,7,29
17616,1946,7,30
19111,1946,7,31
20072,1946,8,1
20109,1946,8,2
20644,1946,8,3
20831,1946,8,5
20053,1946,8,6
20564,1946,8,7
19792,1946,8,8
19085,1946,8,9
20536,1946,8,10
21517,1946,8,12
19135,1946,8,13
18518,1946,8,14
21920,1946,8,15
22542,1946,8,16
23685,1946,8,17
22262,1946,8,19
20327,1946,8,20
19552,1946,8,21
19814,1946,8,22
20121,1946,8,23
21872,1946,8,24
21288,1946,8,26
20718,1946,8,27
20537,1946,8,28
19236,1946,8,29
19938,1946,8,30
19002,1946,8,31
20665,1946,9,2
20048,1946,9,3
18728,1946,9,4
15246,1946,9,5
18716,1946,9,6
20536,1946,9,7
18886,1946,9,9
17151,1946,9,10
19161,1946,9,11
18639,1946,9,12
18247,1946,9,13
20165,1946,9,14
18487,1946,9,16
18606,1946,9,17
18092,1946,9,18
17905,1946,9,19
17972,1946,9,20
16949,1946,9,21
16491,1946,9,23
19026,1946,9,24
18423,1946,9,25
17445,1946,9,26
20036,1946,9,27
18300,1946,9,28
19892,1946,9,30
19045,1946,10,1
16734,1946,10,2
17645,1946,10,3
18007,1946,10,4
18599,1946,10,5
18530,1946,10,7
17699,1946,10,8
18149,1946,10,9
17812,1946,10,10
17034,1946,10,11
17502,1946,10,12
17586,1946,10,14
10654,1946,10,15
17956,1946,10,16
18052,1946,10,17
16817,1946,10,18
17980,1946,10,19
17889,1946,10,21
16904,1946,10,22
18069,1946,10,23
17543,1946,10,24
17312,1946,10,25
17985,1946,10,26
19091,1946,10,28
17736,1946,10,29
18288,1946,10,30
17429,1946,10,31
18272,1946,11,1
19200,1946,11,2
21069,1946,11,4
17573,1946,11,5
17143,1946,11,6
17344,1946,11,7
16897,1946,11,8
16834,1946,11,9
17887,1946,11,11
7457,1946,11,12
15773,1946,11,13
15386,1946,11,14
17287,1946,11,15
17647,1946,11,16
18348,1946,11,18
17921,1946,11,19
17068,1946,11,20
17510,1946,11,21
16163,1946,11,22
17173,1946,11,23
17789,1946,11,25
8376,1946,11,26
17317,1946,11,27
17783,1946,11,28
15085,1946,11,29
17102,1946,11,30
18626,1946,12,2
16361,1946,12,3
17551,1946,12,4
17183,1946,12,5
14704,1946,12,6
18174,1946,12,7
17604,1946,12,9
9753,1946,12,10
16281,1946,12,11
17072,1946,12,12
15180,1946,12,13
16908,1946,12,14
16400,1946,12,16
17820,1946,12,17
16038,1946,12,18
17003,1946,12,19
16088,1946,12,20
16857,1946,12,21
17357,1946,12,23
17064,1946,12,24
18232,1946,12,25
15967,1946,12,26
17385,1946,12,27
16043,1946,12,28
18603,1946,12,29
17340,1946,12,31
20314,1947,1,1
21882,1947,1,2
16440,1947,1,3
16830,1947,1,4
18731,1947,1,6
16194,1947,1,7
17776,1947,1,8
17458,1947,1,9
15844,1947,1,16
15366,1947,1,17
16900,1947,1,18
18363,1947,1,20
17376,1947,1,21
15970,1947,1,22
16940,1947,1,23
15833,1947,1,24
17848,1947,1,25
16385,1947,1,27
16659,1947,1,28
16858,1947,1,29
16096,1947,1,30
16568,1947,1,31
