n,annee,mois,jour
2606,1778,2,24
2319,1778,2,25
2107,1778,2,26
2856,1778,2,27
2807,1778,2,28
2916,1778,3,1
2215,1778,3,2
2772,1778,3,3
2525,1778,3,4
2694,1778,3,5
2355,1778,3,6
2630,1778,3,7
2448,1778,3,8
1845,1778,3,9
2338,1778,3,10
2571,1778,3,11
2562,1778,3,12
2238,1778,3,13
2449,1778,3,14
2375,1778,3,15
2332,1778,3,16
2546,1778,3,17
2452,1778,3,18
2372,1778,3,19
1947,1778,3,20
2380,1778,3,21
2482,1778,3,22
2526,1778,3,23
2672,1778,3,24
2402,1778,3,25
1612,1778,3,26
2408,1778,3,27
2417,1778,3,28
2358,1778,3,29
2289,1778,3,30
2478,1778,3,31
2280,1778,4,1
2403,1778,4,2
2607,1778,4,3
2429,1778,4,4
2706,1778,4,5
2341,1778,4,6
2575,1778,4,7
2332,1778,4,8
2576,1778,4,9
2453,1778,4,10
2538,1778,4,11
2666,1778,4,12
2587,1778,4,13
2597,1778,4,14
2680,1778,4,15
2626,1778,4,16
2535,1778,4,17
1786,1778,4,18
2644,1778,4,19
2734,1778,4,20
2643,1778,4,21
1640,1778,4,22
2605,1778,4,23
2618,1778,4,24
2533,1778,4,25
2443,1778,4,26
2586,1778,4,27
2430,1778,4,28
2420,1778,4,29
2260,1778,4,30
2468,1778,5,1
2450,1778,5,2
2311,1778,5,3
2094,1778,5,4
2422,1778,5,5
2400,1778,5,6
2399,1778,5,7
2635,1778,5,8
2560,1778,5,9
2477,1778,5,10
3651,1778,5,11
2453,1778,5,12
2396,1778,5,13
2476,1778,5,14
2449,1778,5,15
2478,1778,5,16
2500,1778,5,17
2202,1778,5,18
2472,1778,5,19
2530,1778,5,20
2526,1778,5,21
2366,1778,5,22
2465,1778,5,23
2696,1778,5,24
2028,1778,5,25
2528,1778,5,26
2394,1778,5,27
2335,1778,5,28
2643,1778,5,29
2818,1778,5,30
2326,1778,5,31
2238,1778,6,1
2368,1778,6,2
2368,1778,6,3
2537,1778,6,4
2398,1778,6,5
