n,annee,mois,jour
25781,1905,3,4
19400,1905,3,5
24715,1905,3,6
26098,1905,3,7
26256,1905,3,8
26065,1905,3,9
25897,1905,3,10
24803,1905,3,11
21446,1905,3,12
25714,1905,3,13
26270,1905,3,14
25240,1905,3,15
25143,1905,3,16
25960,1905,3,17
25969,1905,3,18
25819,1905,3,19
25508,1905,3,20
26422,1905,3,21
26446,1905,3,22
27077,1905,3,23
27535,1905,3,24
26640,1905,3,25
19574,1905,3,26
26680,1905,3,27
43081,1905,3,28
42661,1905,3,29
42736,1905,3,30
27039,1905,3,31
25159,1905,4,1
21025,1905,4,2
25313,1905,4,3
26314,1905,4,4
26679,1905,4,5
26221,1905,4,6
26218,1905,4,7
27947,1905,4,8
26327,1905,4,9
25504,1905,4,10
27124,1905,4,11
26471,1905,4,12
25988,1905,4,13
26531,1905,4,14
26706,1905,4,15
25450,1905,4,16
25434,1905,4,17
26434,1905,4,18
27511,1905,4,19
26646,1905,4,21
28433,1905,4,22
26996,1905,4,23
25855,1905,4,24
25195,1905,4,25
26082,1905,4,26
25866,1905,4,27
23695,1905,4,28
26491,1905,4,29
22003,1905,4,30
26092,1905,5,1
26974,1905,5,2
26487,1905,5,3
26630,1905,5,4
26167,1905,5,5
26513,1905,5,6
25680,1905,5,7
26656,1905,5,8
26701,1905,5,9
25956,1905,5,10
26137,1905,5,11
26702,1905,5,12
26462,1905,5,13
26081,1905,5,14
26354,1905,5,15
26558,1905,5,16
26454,1905,5,17
26311,1905,5,18
27322,1905,5,19
27274,1905,5,20
26079,1905,5,21
26856,1905,5,22
27690,1905,5,23
27771,1905,5,24
26997,1905,5,25
26572,1905,5,26
22830,1905,5,27
26277,1905,5,28
42059,1905,5,29
25940,1905,5,30
26254,1905,5,31
25829,1905,6,1
25068,1905,6,2
26271,1905,6,3
23466,1905,6,4
26928,1905,6,5
25873,1905,6,6
27292,1905,6,7
26864,1905,6,8
26722,1905,6,9
26793,1905,6,10
26578,1905,6,11
25670,1905,6,12
27446,1905,6,13
26731,1905,6,14
26322,1905,6,15
26053,1905,6,16
25940,1905,6,17
24566,1905,6,18
26256,1905,6,19
25636,1905,6,20
26371,1905,6,21
25808,1905,6,22
26186,1905,6,23
25994,1905,6,24
22085,1905,6,25
25848,1905,6,26
26326,1905,6,27
25854,1905,6,28
26233,1905,6,29
24778,1905,6,30
25607,1905,7,2
26211,1905,7,3
26193,1905,7,4
26444,1905,7,5
26755,1905,7,6
26210,1905,7,7
26505,1905,7,8
24151,1905,7,9
25413,1905,7,10
26332,1905,7,11
26436,1905,7,12
27186,1905,7,13
26453,1905,7,14
26225,1905,7,15
24261,1905,7,16
26243,1905,7,17
26562,1905,7,18
26164,1905,7,19
26248,1905,7,20
26733,1905,7,21
25939,1905,7,22
25806,1905,7,23
26332,1905,7,24
26131,1905,7,25
26203,1905,7,26
26141,1905,7,27
26004,1905,7,28
26287,1905,7,29
25911,1905,7,30
24987,1905,7,31
26632,1905,8,1
25630,1905,8,2
26100,1905,8,3
26004,1905,8,4
26064,1905,8,5
25912,1905,8,6
26011,1905,8,7
25831,1905,8,8
25268,1905,8,9
27012,1905,8,10
26071,1905,8,11
25776,1905,8,12
26030,1905,8,13
25892,1905,8,14
25958,1905,8,15
27063,1905,8,16
26812,1905,8,17
26627,1905,8,18
25831,1905,8,19
26168,1905,8,20
25794,1905,8,21
26244,1905,8,22
26554,1905,8,23
26519,1905,8,24
26662,1905,8,25
25908,1905,8,26
25802,1905,8,28
26938,1905,8,29
25284,1905,8,30
25946,1905,8,31
26815,1905,9,1
25874,1905,9,2
26832,1905,9,3
25967,1905,9,4
25992,1905,9,5
25755,1905,9,7
26218,1905,9,8
26225,1905,9,9
24483,1905,9,10
26279,1905,9,11
25512,1905,9,12
25503,1905,9,13
26215,1905,9,14
26695,1905,9,15
26036,1905,9,16
22838,1905,9,17
26033,1905,9,18
