n,annee,mois,jour
1886,1777,11,29
1867,1777,11,30
1312,1777,12,1
1868,1777,12,2
1821,1777,12,3
1707,1777,12,4
1903,1777,12,5
1927,1777,12,6
1879,1777,12,7
1406,1777,12,8
2048,1777,12,9
2065,1777,12,10
1876,1777,12,11
1985,1777,12,12
1804,1777,12,13
2138,1777,12,14
1635,1777,12,15
1943,1777,12,16
1726,1777,12,17
1943,1777,12,18
1999,1777,12,19
1964,1777,12,20
1782,1777,12,21
1629,1777,12,22
1826,1777,12,23
1889,1777,12,24
1835,1777,12,25
1978,1777,12,26
2009,1777,12,27
1951,1777,12,28
2123,1777,12,29
2093,1777,12,30
2023,1777,12,31
2012,1778,1,1
2143,1778,1,2
1839,1778,1,3
1971,1778,1,4
1995,1778,1,5
1505,1778,1,6
2156,1778,1,7
1960,1778,1,8
1878,1778,1,9
1934,1778,1,10
1919,1778,1,11
2213,1778,1,12
1889,1778,1,13
1892,1778,1,14
1907,1778,1,15
1881,1778,1,16
1806,1778,1,17
1812,1778,1,18
1864,1778,1,19
1936,1778,1,20
1889,1778,1,21
2013,1778,1,22
1717,1778,1,23
1899,1778,1,24
2076,1778,1,25
1515,1778,1,26
1604,1778,1,27
2084,1778,1,28
1707,1778,1,29
1980,1778,1,30
2068,1778,1,31
2420,1778,2,1
1936,1778,2,2
2217,1778,2,3
2008,1778,2,4
1884,1778,2,5
2056,1778,2,6
1999,1778,2,7
2109,1778,2,8
1760,1778,2,9
1924,1778,2,10
1993,1778,2,11
2013,1778,2,12
1722,1778,2,13
1971,1778,2,14
1921,1778,2,15
2036,1778,2,16
1814,1778,2,17
1797,1778,2,18
1871,1778,2,19
2155,1778,2,20
1769,1778,2,21
1674,1778,2,22
1738,1778,2,23
2042,1778,2,24
1838,1778,2,25
1603,1778,2,26
2230,1778,2,27
2268,1778,2,28
2301,1778,3,1
1764,1778,3,2
2279,1778,3,3
2033,1778,3,4
2109,1778,3,5
1893,1778,3,6
2079,1778,3,7
1711,1778,3,8
1476,1778,3,9
1817,1778,3,10
2021,1778,3,11
1922,1778,3,12
1729,1778,3,13
1959,1778,3,14
1759,1778,3,15
1947,1778,3,16
1971,1778,3,17
1908,1778,3,18
1712,1778,3,19
1450,1778,3,20
1907,1778,3,21
1849,1778,3,22
1964,1778,3,23
2078,1778,3,24
1883,1778,3,25
1289,1778,3,26
1848,1778,3,27
1919,1778,3,28
1771,1778,3,29
1841,1778,3,30
2022,1778,3,31
1707,1778,4,1
1795,1778,4,2
2016,1778,4,3
1868,1778,4,4
2249,1778,4,5
1741,1778,4,6
2046,1778,4,7
1733,1778,4,8
1954,1778,4,9
1843,1778,4,10
2011,1778,4,11
2069,1778,4,12
2058,1778,4,13
2101,1778,4,14
2226,1778,4,15
2010,1778,4,16
2028,1778,4,17
1433,1778,4,18
1988,1778,4,19
2294,1778,4,20
2160,1778,4,21
1332,1778,4,22
2093,1778,4,23
2095,1778,4,24
1922,1778,4,25
1866,1778,4,26
2098,1778,4,27
1976,1778,4,28
1912,1778,4,29
1743,1778,4,30
1819,1778,5,1
1908,1778,5,2
1724,1778,5,3
1664,1778,5,4
1892,1778,5,5
1897,1778,5,6
1765,1778,5,7
2120,1778,5,8
1943,1778,5,9
1956,1778,5,10
3079,1778,5,11
1941,1778,5,12
1857,1778,5,13
2046,1778,5,14
1891,1778,5,15
1975,1778,5,16
1889,1778,5,17
1828,1778,5,18
1945,1778,5,19
2052,1778,5,20
2034,1778,5,21
1834,1778,5,22
1968,1778,5,23
2070,1778,5,24
1622,1778,5,25
2024,1778,5,26
1872,1778,5,27
1772,1778,5,28
2060,1778,5,29
2288,1778,5,30
1768,1778,5,31
1837,1778,6,1
1875,1778,6,2
1855,1778,6,3
2046,1778,6,4
1953,1778,6,5
2082,1778,6,6
1851,1778,6,7
1546,1778,6,8
2286,1778,6,9
1961,1778,6,10
1931,1778,6,11
1957,1778,6,12
1891,1778,6,13
1718,1778,6,14
1942,1778,6,15
1756,1778,6,16
1985,1778,6,17
1872,1778,6,18
2214,1778,6,19
1997,1778,6,20
1952,1778,6,21
1724,1778,6,22
2022,1778,6,23
1816,1778,6,24
2144,1778,6,25
1954,1778,6,26
1993,1778,6,27
1869,1778,6,28
1848,1778,6,29
1670,1778,6,30
1850,1778,7,1
1830,1778,7,2
1645,1778,7,3
1756,1778,7,4
1925,1778,7,5
1749,1778,7,6
1878,1778,7,7
1757,1778,7,8
1731,1778,7,9
2335,1778,7,10
1763,1778,7,11
2350,1778,7,12
1541,1778,7,13
2093,1778,7,14
1647,1778,7,15
1867,1778,7,16
1425,1778,7,17
1883,1778,7,18
2082,1778,7,19
2261,1778,7,20
1859,1778,7,21
1882,1778,7,22
1616,1778,7,23
2099,1778,7,24
1869,1778,7,25
1206,1778,7,26
1415,1778,7,27
2036,1778,7,28
2002,1778,7,29
2024,1778,7,30
1894,1778,7,31
2045,1778,8,1
1713,1778,8,2
2361,1778,8,3
1745,1778,8,4
1894,1778,8,5
2019,1778,8,6
1947,1778,8,7
2003,1778,8,8
2094,1778,8,9
2594,1778,8,10
1828,1778,8,11
1884,1778,8,12
1750,1778,8,13
2016,1778,8,14
1851,1778,8,15
2025,1778,8,16
2237,1778,8,17
2133,1778,8,18
1989,1778,8,19
1752,1778,8,20
2074,1778,8,21
1774,1778,8,22
2158,1778,8,23
2067,1778,8,24
1999,1778,8,25
2110,1778,8,26
1788,1778,8,27
2078,1778,8,28
2213,1778,8,29
2113,1778,8,30
1870,1778,8,31
1954,1778,9,1
1909,1778,9,2
2111,1778,9,3
1819,1778,9,4
1620,1778,9,5
1976,1778,9,6
2105,1778,9,7
1955,1778,9,8
2202,1778,9,9
2085,1778,9,10
2077,1778,9,11
1906,1778,9,12
2015,1778,9,13
2317,1778,9,14
2556,1778,9,15
2005,1778,9,16
2208,1778,9,17
1934,1778,9,18
2102,1778,9,19
1901,1778,9,20
2635,1778,9,21
2073,1778,9,22
1999,1778,9,23
2038,1778,9,24
1808,1778,9,25
2537,1778,9,26
1938,1778,9,27
2136,1778,9,28
1975,1778,9,29
2088,1778,9,30
1676,1778,10,1
1810,1778,10,2
2079,1778,10,3
2008,1778,10,4
2501,1778,10,5
2023,1778,10,6
4323,1778,10,7
1811,1778,10,8
2040,1778,10,9
2042,1778,10,10
1779,1778,10,11
2686,1778,10,12
2095,1778,10,13
2155,1778,10,14
1986,1778,10,15
1922,1778,10,16
1940,1778,10,17
1828,1778,10,18
1851,1778,10,19
2084,1778,10,20
1893,1778,10,21
1896,1778,10,22
2067,1778,10,23
2101,1778,10,24
2126,1778,10,25
2664,1778,10,26
2034,1778,10,27
2091,1778,10,28
2216,1778,10,29
2287,1778,10,30
1661,1778,10,31
2318,1778,11,1
1987,1778,11,2
2211,1778,11,3
1996,1778,11,4
1777,1778,11,5
2321,1778,11,6
1964,1778,11,7
2035,1778,11,8
1161,1778,11,9
2098,1778,11,10
1892,1778,11,11
2112,1778,11,12
2007,1778,11,13
1833,1778,11,14
1784,1778,11,15
2288,1778,11,16
2104,1778,11,17
2005,1778,11,18
1872,1778,11,19
1979,1778,11,20
1965,1778,11,21
3298,1778,11,22
1377,1778,11,23
1864,1778,11,24
3638,1778,11,25
2612,1778,11,26
1910,1778,11,27
1933,1778,11,28
1896,1778,11,29
2281,1778,11,30
1810,1778,12,1
4376,1778,12,2
2126,1778,12,3
2054,1778,12,4
2071,1778,12,5
1893,1778,12,6
1819,1778,12,7
1895,1778,12,8
2227,1778,12,9
1922,1778,12,10
2276,1778,12,11
1872,1778,12,12
1801,1778,12,13
2060,1778,12,14
1866,1778,12,15
1944,1778,12,16
1726,1778,12,17
1904,1778,12,18
1901,1778,12,19
1773,1778,12,20
2074,1778,12,21
1743,1778,12,22
2075,1778,12,23
1866,1778,12,24
1983,1778,12,25
2096,1778,12,26
2088,1778,12,27
1745,1778,12,28
2008,1778,12,29
1890,1778,12,30
1979,1778,12,31
1919,1779,1,1
2043,1779,1,2
1788,1779,1,3
1996,1779,1,4
1992,1779,1,5
2029,1779,1,6
2119,1779,1,7
2010,1779,1,8
1844,1779,1,9
1667,1779,1,10
2063,1779,1,11
2038,1779,1,12
2036,1779,1,13
2037,1779,1,14
1857,1779,1,15
2092,1779,1,16
2189,1779,1,17
2499,1779,1,18
1930,1779,1,19
2005,1779,1,20
2122,1779,1,21
2077,1779,1,22
2116,1779,1,23
1983,1779,1,24
2410,1779,1,25
1864,1779,1,26
1964,1779,1,27
2135,1779,1,28
1789,1779,1,29
2004,1779,1,30
1981,1779,1,31
1974,1779,2,1
1955,1779,2,2
2165,1779,2,3
1965,1779,2,4
1880,1779,2,5
1964,1779,2,6
2080,1779,2,7
2102,1779,2,8
2025,1779,2,9
2072,1779,2,10
2098,1779,2,11
1971,1779,2,12
1831,1779,2,13
2116,1779,2,14
2039,1779,2,15
1941,1779,2,16
1715,1779,2,17
1894,1779,2,18
2187,1779,2,19
1969,1779,2,20
1988,1779,2,21
2171,1779,2,22
2223,1779,2,23
1854,1779,2,24
1951,1779,2,25
1831,1779,2,26
1912,1779,2,27
2102,1779,2,28
1980,1779,3,1
2205,1779,3,2
2251,1779,3,3
2153,1779,3,4
2040,1779,3,5
1950,1779,3,6
2040,1779,3,7
2122,1779,3,8
1985,1779,3,9
2096,1779,3,10
2176,1779,3,11
1825,1779,3,12
1958,1779,3,13
1993,1779,3,14
2232,1779,3,15
2028,1779,3,16
2153,1779,3,17
2675,1779,3,18
2080,1779,3,19
2127,1779,3,20
2019,1779,3,21
2067,1779,3,22
1980,1779,3,23
1963,1779,3,24
2191,1779,3,25
2094,1779,3,26
2020,1779,3,27
2351,1779,3,28
2442,1779,3,29
2030,1779,3,30
1864,1779,3,31
1914,1779,4,1
2162,1779,4,2
2032,1779,4,3
2180,1779,4,4
2204,1779,4,5
2259,1779,4,6
2213,1779,4,7
2002,1779,4,8
1841,1779,4,9
1896,1779,4,10
2202,1779,4,11
2047,1779,4,12
1874,1779,4,13
1855,1779,4,14
2077,1779,4,15
2051,1779,4,16
1862,1779,4,17
2088,1779,4,18
2080,1779,4,19
3023,1779,4,20
2082,1779,4,21
1958,1779,4,22
2055,1779,4,23
2125,1779,4,24
2321,1779,4,25
2360,1779,4,26
1991,1779,4,27
2163,1779,4,28
2086,1779,4,29
1988,1779,4,30
2105,1779,5,1
2074,1779,5,2
2138,1779,5,3
1961,1779,5,4
2172,1779,5,5
1971,1779,5,6
1993,1779,5,7
1859,1779,5,8
2155,1779,5,9
2069,1779,5,10
2131,1779,5,11
2206,1779,5,12
2085,1779,5,13
1956,1779,5,14
2322,1779,5,15
2108,1779,5,16
2084,1779,5,17
2010,1779,5,18
1967,1779,5,19
1867,1779,5,20
2014,1779,5,21
1901,1779,5,22
2125,1779,5,23
2226,1779,5,24
2371,1779,5,25
2003,1779,5,26
1988,1779,5,27
1986,1779,5,28
2095,1779,5,29
2260,1779,5,30
2118,1779,5,31
2052,1779,6,1
1885,1779,6,2
1874,1779,6,3
2273,1779,6,4
1994,1779,6,5
1970,1779,6,6
2234,1779,6,7
2013,1779,6,8
3472,1779,6,9
2083,1779,6,10
4589,1779,6,11
1866,1779,6,12
2144,1779,6,13
2355,1779,6,14
2028,1779,6,15
2072,1779,6,16
2828,1779,6,17
2017,1779,6,18
1896,1779,6,19
1932,1779,6,20
2146,1779,6,21
2143,1779,6,22
1922,1779,6,23
2046,1779,6,24
2109,1779,6,25
1914,1779,6,26
2192,1779,6,27
1743,1779,6,28
1958,1779,6,29
2171,1779,6,30
2067,1779,7,1
1891,1779,7,2
2057,1779,7,3
1926,1779,7,4
2131,1779,7,5
2027,1779,7,6
2005,1779,7,7
1995,1779,7,8
1963,1779,7,9
1971,1779,7,10
1723,1779,7,11
1965,1779,7,12
2378,1779,7,13
2503,1779,7,14
1889,1779,7,15
2068,1779,7,16
1872,1779,7,17
2031,1779,7,18
2292,1779,7,19
1989,1779,7,20
2321,1779,7,21
2339,1779,7,22
1957,1779,7,23
1929,1779,7,24
1945,1779,7,25
2424,1779,7,26
2065,1779,7,27
2147,1779,7,28
1836,1779,7,29
2215,1779,7,30
1907,1779,7,31
2020,1779,8,1
2239,1779,8,2
2134,1779,8,3
2046,1779,8,4
2042,1779,8,5
1949,1779,8,6
2012,1779,8,7
2120,1779,8,8
2036,1779,8,9
1948,1779,8,10
2024,1779,8,11
1822,1779,8,12
2404,1779,8,13
2118,1779,8,14
1990,1779,8,15
2741,1779,8,16
2147,1779,8,17
2104,1779,8,18
1356,1779,8,19
2211,1779,8,20
2034,1779,8,21
1939,1779,8,22
2322,1779,8,23
1995,1779,8,24
3369,1779,8,25
2070,1779,8,26
2059,1779,8,27
2088,1779,8,28
2085,1779,8,29
1995,1779,8,30
2267,1779,8,31
2143,1779,9,1
1899,1779,9,2
2216,1779,9,3
1976,1779,9,4
1960,1779,9,5
2040,1779,9,6
1991,1779,9,7
1982,1779,9,8
2264,1779,9,9
1819,1779,9,10
1867,1779,9,11
1952,1779,9,12
2290,1779,9,13
1663,1779,9,14
2155,1779,9,15
1900,1779,9,16
2024,1779,9,17
2101,1779,9,18
2005,1779,9,19
2089,1779,9,20
2047,1779,9,21
2111,1779,9,22
1709,1779,9,23
2081,1779,9,24
2118,1779,9,25
2012,1779,9,26
2163,1779,9,27
2019,1779,9,28
1961,1779,9,29
1929,1779,9,30
2020,1779,10,1
1964,1779,10,2
2049,1779,10,3
2133,1779,10,4
1916,1779,10,5
2026,1779,10,6
1872,1779,10,7
5574,1779,10,8
2012,1779,10,9
2042,1779,10,10
2136,1779,10,11
2030,1779,10,12
2058,1779,10,13
2169,1779,10,14
1960,1779,10,15
2737,1779,10,16
1953,1779,10,17
1727,1779,10,18
2110,1779,10,19
2148,1779,10,20
1943,1779,10,21
1943,1779,10,22
2152,1779,10,23
2137,1779,10,24
1759,1779,10,25
1796,1779,10,26
2159,1779,10,27
1889,1779,10,28
2040,1779,10,29
2080,1779,10,30
1893,1779,10,31
2253,1779,11,1
2359,1779,11,2
2228,1779,11,3
2044,1779,11,4
2056,1779,11,5
2083,1779,11,6
2082,1779,11,7
2043,1779,11,8
2041,1779,11,9
1967,1779,11,10
2130,1779,11,11
1923,1779,11,12
1878,1779,11,13
2181,1779,11,14
2247,1779,11,15
1994,1779,11,16
2025,1779,11,17
2078,1779,11,18
2158,1779,11,19
2207,1779,11,20
2038,1779,11,21
2158,1779,11,22
2103,1779,11,23
2118,1779,11,24
2078,1779,11,25
2177,1779,11,26
1909,1779,11,27
2006,1779,11,28
2058,1779,11,29
2069,1779,11,30
1997,1779,12,1
2081,1779,12,2
2080,1779,12,3
1912,1779,12,4
2181,1779,12,5
1856,1779,12,6
3356,1779,12,7
1933,1779,12,8
2159,1779,12,9
2048,1779,12,10
2148,1779,12,11
2060,1779,12,12
2277,1779,12,13
1976,1779,12,14
4143,1779,12,15
1985,1779,12,16
2006,1779,12,17
1904,1779,12,18
1522,1779,12,19
1911,1779,12,20
2075,1779,12,21
1998,1779,12,22
2167,1779,12,23
1848,1779,12,24
2376,1779,12,25
2171,1779,12,26
2155,1779,12,27
2047,1779,12,28
1915,1779,12,29
1887,1779,12,30
1844,1779,12,31
2017,1780,1,1
3916,1780,1,2
2037,1780,1,3
1905,1780,1,4
1979,1780,1,5
1778,1780,1,6
2062,1780,1,7
1996,1780,1,8
2218,1780,1,9
1941,1780,1,10
1980,1780,1,11
1921,1780,1,12
2206,1780,1,13
1950,1780,1,14
1455,1780,1,15
1910,1780,1,16
4631,1780,1,17
2515,1780,1,18
2006,1780,1,19
1655,1780,1,20
2036,1780,1,21
1929,1780,1,22
2176,1780,1,23
1961,1780,1,24
2063,1780,1,25
2259,1780,1,26
2217,1780,1,27
2001,1780,1,28
1958,1780,1,29
1778,1780,1,30
1829,1780,1,31
2337,1780,2,1
2000,1780,2,2
1930,1780,2,3
1965,1780,2,4
2052,1780,2,5
2093,1780,2,6
2793,1780,2,7
2173,1780,2,8
2272,1780,2,9
2107,1780,2,10
3355,1780,2,11
4661,1780,2,12
1957,1780,2,13
1798,1780,2,14
2110,1780,2,15
1934,1780,2,16
2024,1780,2,17
2018,1780,2,18
2196,1780,2,19
2017,1780,2,20
2221,1780,2,21
2190,1780,2,22
1996,1780,2,23
1919,1780,2,24
1965,1780,2,25
1833,1780,2,26
1950,1780,2,27
2118,1780,2,28
2194,1780,2,29
2038,1780,3,1
2041,1780,3,2
2211,1780,3,3
2204,1780,3,4
2063,1780,3,5
2345,1780,3,6
1113,1780,3,7
1991,1780,3,8
2153,1780,3,9
1798,1780,3,10
2090,1780,3,11
1963,1780,3,12
2066,1780,3,13
2169,1780,3,14
2089,1780,3,15
2147,1780,3,16
2242,1780,3,17
1999,1780,3,18
2126,1780,3,19
1734,1780,3,20
2055,1780,3,21
1939,1780,3,22
2107,1780,3,23
1974,1780,3,24
2277,1780,3,25
1857,1780,3,26
2128,1780,3,27
2268,1780,3,28
2426,1780,3,29
2091,1780,3,30
2308,1780,3,31
2137,1780,4,1
2200,1780,4,2
2191,1780,4,3
2168,1780,4,4
1768,1780,4,5
2099,1780,4,6
1969,1780,4,7
2044,1780,4,8
2098,1780,4,9
2050,1780,4,10
1922,1780,4,11
1954,1780,4,12
2041,1780,4,13
2104,1780,4,14
2311,1780,4,15
1925,1780,4,16
1946,1780,4,17
2164,1780,4,18
2023,1780,4,19
2189,1780,4,20
2194,1780,4,21
2080,1780,4,22
1917,1780,4,23
2327,1780,4,24
2103,1780,4,25
1980,1780,4,26
2199,1780,4,27
1940,1780,4,28
1933,1780,4,29
2116,1780,4,30
2185,1780,5,1
2110,1780,5,2
2129,1780,5,3
2000,1780,5,4
2177,1780,5,5
2006,1780,5,6
1969,1780,5,7
2225,1780,5,8
1829,1780,5,9
2096,1780,5,10
2039,1780,5,11
2005,1780,5,12
1925,1780,5,13
2131,1780,5,14
2157,1780,5,15
2035,1780,5,16
2332,1780,5,17
1971,1780,5,18
2003,1780,5,19
2029,1780,5,20
2083,1780,5,21
2285,1780,5,22
2096,1780,5,23
2075,1780,5,24
2073,1780,5,25
2217,1780,5,26
1977,1780,5,27
2022,1780,5,28
2168,1780,5,29
2071,1780,5,30
1991,1780,5,31
2058,1780,6,1
2046,1780,6,2
1924,1780,6,3
2218,1780,6,4
2156,1780,6,5
2197,1780,6,6
2070,1780,6,7
1909,1780,6,8
2023,1780,6,9
2010,1780,6,10
1926,1780,6,11
1662,1780,6,12
1992,1780,6,13
1925,1780,6,14
1943,1780,6,15
1961,1780,6,16
2108,1780,6,17
1938,1780,6,18
1813,1780,6,19
1998,1780,6,20
2030,1780,6,21
1857,1780,6,22
2100,1780,6,23
1784,1780,6,24
2097,1780,6,25
2182,1780,6,26
2104,1780,6,27
1867,1780,6,28
2056,1780,6,29
1896,1780,6,30
2125,1780,7,1
1901,1780,7,2
1990,1780,7,3
2063,1780,7,4
1748,1780,7,5
1858,1780,7,6
2097,1780,7,7
2056,1780,7,8
2039,1780,7,9
2064,1780,7,10
1922,1780,7,11
1716,1780,7,12
1966,1780,7,13
1823,1780,7,14
2016,1780,7,15
2039,1780,7,16
2008,1780,7,17
2009,1780,7,18
2003,1780,7,19
2023,1780,7,20
1935,1780,7,21
1942,1780,7,22
2058,1780,7,23
2071,1780,7,24
2037,1780,7,25
1867,1780,7,26
1905,1780,7,27
2025,1780,7,28
1955,1780,7,29
2226,1780,7,30
1859,1780,7,31
2085,1780,8,1
2040,1780,8,2
2138,1780,8,3
2032,1780,8,4
1914,1780,8,5
1964,1780,8,6
2114,1780,8,7
2034,1780,8,8
2131,1780,8,9
2022,1780,8,10
1994,1780,8,11
2068,1780,8,12
2075,1780,8,13
2265,1780,8,14
1986,1780,8,15
1958,1780,8,16
2015,1780,8,17
2059,1780,8,18
1812,1780,8,19
2005,1780,8,20
2153,1780,8,21
2155,1780,8,22
2035,1780,8,23
2142,1780,8,24
2145,1780,8,25
1848,1780,8,26
1955,1780,8,27
2478,1780,8,28
1734,1780,8,29
2491,1780,8,30
2301,1780,8,31
2083,1780,9,1
1910,1780,9,2
1960,1780,9,3
2044,1780,9,4
2197,1780,9,5
2053,1780,9,6
2039,1780,9,7
1910,1780,9,8
2158,1780,9,9
1991,1780,9,10
2219,1780,9,11
1942,1780,9,12
2045,1780,9,13
1835,1780,9,14
2144,1780,9,15
1953,1780,9,16
1939,1780,9,17
2168,1780,9,18
2380,1780,9,19
2133,1780,9,20
2046,1780,9,21
2045,1780,9,22
2012,1780,9,23
2052,1780,9,24
2120,1780,9,25
1747,1780,9,26
2110,1780,9,27
1797,1780,9,28
2072,1780,9,29
1815,1780,9,30
2005,1780,10,1
2266,1780,10,2
1922,1780,10,3
1868,1780,10,4
2019,1780,10,5
2301,1780,10,6
1983,1780,10,7
2022,1780,10,8
1768,1780,10,9
2001,1780,10,10
2052,1780,10,11
1809,1780,10,12
2211,1780,10,13
1740,1780,10,14
2133,1780,10,15
2260,1780,10,16
1975,1780,10,17
1927,1780,10,18
2224,1780,10,19
2145,1780,10,20
2011,1780,10,21
1814,1780,10,22
2183,1780,10,23
3535,1780,10,24
2111,1780,10,25
2005,1780,10,26
1822,1780,10,27
2046,1780,10,28
1878,1780,10,29
2216,1780,10,30
1507,1780,10,31
2173,1780,11,1
2035,1780,11,2
1974,1780,11,3
