"date","base"
"1769",35
"1770",52
"1771",52
"1772",53
"1773",72
"1774",52
"1775",52
"1776",52
"1777",52
"1778",53
"1779",0
"1780",52
"1781",52
"1782",51
"1783",52
"1784",53
"1785",52
"1786",0
"1787",0
"1788",0
"1789",0
"1790",0
"1791",0
"1792",0
"1793",0
"1794",0
"1795",0
"1796",0
"1797",0
"1798",19
"1799",0
"1800",1
"1801",0
"1802",0
"1803",1
"1804",1
"1805",1
"1806",0
"1807",0
"1808",1
"1809",0
"1810",1
"1811",1
"1812",1
"1813",0
"1814",0
"1815",0
"1816",0
"1817",0
"1818",0
"1819",0
"1820",0
"1821",1
"1822",1
"1823",0
"1824",1
"1825",103
"1826",1
"1827",1
"1828",1
"1829",1
"1830",15
"1831",214
"1832",423
"1833",440
"1834",358
"1835",335
"1836",327
"1837",322
"1838",323
"1839",73
"1840",314
"1841",466
"1842",466
"1843",313
"1844",314
"1845",302
"1846",311
"1847",299
"1848",290
"1849",314
"1850",404
"1851",326
"1852",314
"1853",184
"1854",183
"1855",190
"1856",190
"1857",188
"1858",188
"1859",235
"1860",247
"1861",249
"1862",399
"1863",415
"1864",559
"1865",535
"1866",536
"1867",357
"1868",356
"1869",205
"1870",443
"1871",373
"1872",753
"1873",864
"1874",686
"1875",581
"1876",720
"1877",731
"1878",439
"1879",456
"1880",457
"1881",461
"1882",457
"1883",863
"1884",1257
"1885",1382
"1886",1412
"1887",1414
"1888",1418
"1889",1949
"1890",1806
"1891",1871
"1892",2035
"1893",2206
"1894",2185
"1895",2197
"1896",2034
"1897",2026
"1898",2189
"1899",2183
"1900",2009
"1901",2139
"1902",2116
"1903",1983
"1904",1844
"1905",1695
"1906",1653
"1907",1643
"1908",1496
"1909",1365
"1910",1335
"1911",1346
"1912",1352
"1913",1350
"1914",890
"1915",786
"1916",775
"1917",770
"1918",739
"1919",1116
"1920",1075
"1921",1214
"1922",1461
"1923",1573
"1924",1503
"1925",1723
"1926",1530
"1927",1391
"1928",1264
"1929",1445
"1930",1275
"1931",1459
"1932",1458
"1933",1446
"1934",1443
"1935",1451
"1936",1453
"1937",1808
"1938",730
"1939",1034
"1940",582
"1941",402
"1942",328
"1943",368
"1944",274
"1945",312
"1946",309
"1947",305
"1948",308
"1949",332
"1950",306
