date,base
1564,3968
1562,5924
1568,11163
1580,2206
1584,2875
1563,7586
1583,6080
1578,3607
1567,10853
1566,17451
1571,22670
1582,11110
1570,36878
1590,30898
1572,35289
1589,62469
1591,78289
1587,146360
1569,176098
1581,120671
1585,119934
1573,146140
1586,108117
1561,70073
1574,182629
1598,151
1592,36884
1597,82081
1595,97590
1576,688718
1596,467314
1593,99508
1599,292117
1588,898383
1600,827261
1549,3820
1380,4786
1546,2867
1545,3042
1556,31519
1557,8868
1554,54039
1552,39409
1550,88615
1551,236460
1547,64444
1559,15037
1519,656279
2015,182149
1601,216504
2016,36495
2013,169030
2007,361902
1602,554974
2010,322442
2009,294307
2011,244234
2014,453590
2012,361126
1607,667490
2008,923204
1605,1394899
1620,1463569
1622,1456412
1609,1397878
1612,1392216
1617,1557478
1613,1503605
1604,2324204
1616,1919805
1621,2262569
1611,2272162
1632,1244877
1624,1259084
1713,3387583
1614,2063328
1717,3511878
1608,2320454
1615,2549171
1623,909445
1688,2961069
1687,3155130
1686,2886724
1625,1429190
1610,2514658
1628,2035882
1678,1405752
1633,1899049
1618,2739204
1975,1559446
1711,3006726
1629,2551268
1982,2124091
1943,3425352
1712,5073279
1626,1175491
1630,1029927
1944,3117142
1976,2089296
1627,2010386
1710,6046704
1994,1085265
1946,4304091
1978,2465347
1718,9197938
1979,2919560
1951,3681462
1980,2742225
2006,1067548
1690,2846304
1948,5001038
1955,1641356
1949,2986400
1985,2358826
1945,2981486
1652,1971248
1974,2841351
1634,1371005
1649,2182741
1684,4105257
1698,3287298
1958,1120278
1992,1097206
1977,2397239
1997,1073637
1640,1834038
1983,2764906
1682,2479235
1963,1412939
1654,2198791
1641,1848216
2004,514969
1995,887910
1699,5686118
1981,3878596
1636,2293567
1716,5497261
1991,1502228
1957,1328165
1988,2221986
1961,1064179
1729,9602390
1989,1599995
1967,2509808
2003,387631
1960,1727910
1677,2433770
1655,2569694
1647,2720004
1696,3934298
1993,1207573
1685,6595822
1639,2010104
