annee,mois,jour,total_n
2003,12,11,25241
2003,12,12,27718
2003,12,13,28737
2003,12,15,30633
2003,12,16,29452
2003,12,17,30016
2003,12,18,32862
2003,12,19,28183
2003,12,20,27915
2003,12,22,25112
2003,12,23,20641
2003,12,24,24574
2003,12,25,18114
2003,12,26,20123
2003,12,27,23922
2003,12,29,21127
2003,12,30,20431
2003,12,31,21829
2004,1,1,20522
2004,1,2,21190
2004,1,3,30921
2004,1,5,26590
2004,1,6,23061
2004,1,7,30489
2004,1,8,30939
2004,1,9,28830
2004,1,10,31149
2004,1,12,28517
2004,1,13,25006
2004,1,14,29190
2004,1,15,30226
2004,1,16,27502
2004,1,17,29080
2004,1,19,28123
2004,1,20,24813
2004,1,21,28145
2004,1,22,27580
2004,1,23,27388
2004,1,24,29813
2004,1,26,29056
2004,1,27,26310
2004,1,28,29787
2004,1,29,28111
2004,1,30,27455
2004,1,31,33149
2004,2,2,28591
2004,2,3,25187
2004,2,4,27122
2004,2,5,31689
2004,2,6,26476
2004,2,7,28773
2004,2,9,24542
2004,2,10,23822
2004,2,11,27296
2004,2,12,33555
2004,2,13,24989
2004,2,14,30213
2004,2,16,28146
2004,2,17,24126
2004,2,18,29213
2004,2,19,30274
2004,2,20,27009
2004,2,21,30393
2004,2,23,25344
2004,2,24,25452
2004,2,25,26402
2004,2,26,30530
2004,2,27,24677
2004,2,28,30461
2004,3,1,30391
2004,3,2,23430
2004,3,3,27953
2004,3,4,31385
2004,3,5,28828
2004,3,6,28752
2004,3,8,24725
2004,3,9,27379
2004,3,10,26837
2004,3,11,27408
2004,3,12,26459
2004,3,13,33090
2004,3,15,28126
2004,3,16,26524
2004,3,17,29013
2004,3,18,31896
2004,3,19,28372
2004,3,20,30413
2004,3,22,28034
2004,3,23,28071
2004,3,24,29716
2004,3,25,31396
2004,3,26,26434
2004,3,27,30007
2004,3,29,29412
2004,3,30,30619
2004,3,31,29474
2004,4,1,28831
2004,4,2,30354
2004,4,4,32039
2004,4,5,29248
2004,4,6,31942
2004,4,7,26762
2004,4,8,27060
2004,4,9,29883
2004,4,11,23661
2004,4,12,22689
2004,4,13,26458
2004,4,14,27695
2004,4,15,25095
2004,4,16,29247
2004,4,18,28157
2004,4,19,21271
2004,4,20,25080
2004,4,21,25427
2004,4,22,22803
2004,4,23,30909
2004,4,25,25280
2004,4,26,30779
2004,4,27,27191
2004,4,28,26715
2004,4,29,9708
2004,5,2,24566
2004,5,3,24854
2004,5,4,27193
2004,5,5,31456
2004,5,6,23256
2004,5,7,28024
2004,5,9,25169
2004,5,10,32295
2004,5,11,29953
2004,5,12,28514
2004,5,13,24732
2004,5,14,33802
2004,5,16,24115
2004,5,17,25020
2004,5,18,26145
2004,5,19,28587
2004,5,20,21662
2004,5,21,26957
2004,5,23,24444
2004,5,24,21781
2004,5,25,25659
2004,5,26,29446
2004,5,27,22957
2004,5,28,25802
2004,5,30,21292
2004,5,31,23006
2004,6,1,27771
2004,6,2,25956
2004,6,3,23467
2004,6,4,31512
2004,6,6,28084
2004,6,7,21959
2004,6,8,28045
2004,6,9,29593
2004,6,10,23128
2004,6,11,29827
2004,6,13,25205
2004,6,14,24408
2004,6,15,27345
2004,6,16,27434
2004,6,17,20690
2004,6,18,37260
2004,6,20,23824
2004,6,21,27151
2004,6,22,25311
2004,6,23,14352
2004,6,24,22677
2004,6,25,30249
2004,6,27,27177
2004,6,28,24197
2004,6,29,28727
2004,6,30,25776
2004,7,1,24416
2004,7,2,26952
2004,7,4,24762
2004,7,5,25399
2004,7,6,27492
2004,7,7,32485
2004,7,8,24545
2004,7,9,23935
2004,7,11,25527
2004,7,12,22312
2004,7,13,25528
2004,7,14,22504
2004,7,15,19710
2004,7,16,25156
2004,7,18,23059
2004,7,19,22284
2004,7,20,22494
2004,7,21,21880
2004,7,22,24167
2004,7,23,23650
2004,7,25,22812
2004,7,26,21395
2004,7,27,21850
2004,7,28,21112
2004,7,29,21970
2004,7,30,20119
2004,8,1,19706
2004,8,2,17623
2004,8,3,19538
2004,8,4,17864
2004,8,5,18740
2004,8,6,18903
2004,8,8,18505
2004,8,9,14876
2004,8,10,17195
2004,8,11,20222
2004,8,12,22432
2004,8,13,20491
2004,8,15,22842
2004,8,16,21960
2004,8,17,19992
2004,8,18,19307
2004,8,19,22100
2004,8,20,22477
2004,8,22,23132
2004,8,23,19443
2004,8,24,22725
2004,8,25,27404
2004,8,26,23178
2004,8,27,23941
2004,8,29,22757
2004,8,30,19843
2004,8,31,24820
2004,9,1,29389
2004,9,2,18987
2004,9,3,5769
2004,9,4,24030
2004,9,6,26800
2004,9,7,22359
2004,9,8,26864
2004,9,9,29267
2004,9,10,22137
2004,9,11,27428
2004,9,13,25796
2004,9,14,24468
2004,9,15,26317
2004,9,16,29663
2004,9,17,24300
2004,9,18,26520
2004,9,20,26006
2004,9,21,23708
2004,9,22,27235
2004,9,23,31476
2004,9,24,24978
2004,9,25,32367
2004,9,27,26405
2004,9,28,25846
2004,9,29,27135
2004,9,30,27563
2004,10,1,23150
2004,10,2,27881
2004,10,4,25775
2004,10,5,24439
2004,10,6,26552
2004,10,7,28530
2004,10,8,21697
2004,10,9,29216
2004,10,11,28359
2004,10,12,21863
2004,10,13,25240
2004,10,14,30584
2004,10,15,25704
2004,10,16,29862
2004,10,18,22422
2004,10,19,24991
2004,10,20,20631
2004,10,21,31801
2004,10,22,22736
2004,10,23,26360
2004,10,25,27902
2004,10,26,21604
2004,10,27,25954
2004,10,28,26473
2004,10,29,25062
2004,10,30,24632
2004,11,1,21012
2004,11,2,25200
2004,11,3,27128
2004,11,4,25496
2004,11,5,27646
2004,11,6,28182
2004,11,8,24190
2004,11,9,22944
2004,11,10,26529
2004,11,11,23688
2004,11,12,27442
2004,11,13,25155
2004,11,15,25200
2004,11,16,22295
2004,11,17,27705
2004,11,18,30828
2004,11,19,24621
2004,11,20,30710
2004,11,22,27235
2004,11,23,23068
2004,11,24,26225
2004,11,25,29105
2004,11,26,23936
2004,11,27,30242
2004,11,29,26672
2004,11,30,22662
2004,12,1,25503
2004,12,2,27666
2004,12,3,19606
2004,12,4,28558
2004,12,6,25446
2004,12,7,23466
2004,12,8,27007
2004,12,9,27633
2004,12,10,20773
2004,12,11,30128
2004,12,13,23540
2004,12,14,21384
2004,12,15,26745
2004,12,16,28239
2004,12,17,20453
2004,12,18,24282
2004,12,20,23584
2004,12,21,18962
2004,12,22,24653
2004,12,23,25104
2004,12,24,18798
2004,12,25,17447
2004,12,27,20851
2004,12,28,17863
2004,12,29,18063
2004,12,30,22591
2004,12,31,17569
2005,1,1,14667
2005,1,3,19335
2005,1,4,18855
2005,1,5,26718
2005,1,6,28639
2005,1,7,23134
2005,1,8,22772
2005,1,10,27029
2005,1,11,20313
2005,1,12,24829
2005,1,13,25302
2005,1,14,23183
2005,1,15,26474
2005,1,17,23096
2005,1,18,22518
2005,1,19,25253
2005,1,20,30220
2005,1,21,24635
2005,1,22,29184
2005,1,23,2399
2005,1,24,33426
2005,1,25,26047
2005,1,26,29770
2005,1,27,28290
2005,1,28,24485
2005,1,30,27584
2005,1,31,21546
2005,2,1,25493
2005,2,2,26039
2005,2,3,24781
2005,2,4,24513
2005,2,6,26090
2005,2,7,23075
2005,2,8,26216
2005,2,9,24833
2005,2,10,23532
2005,2,11,27629
2005,2,13,24976
2005,2,14,26032
2005,2,15,24033
2005,2,16,28297
2005,2,17,24240
2005,2,18,27248
2005,2,20,25863
2005,2,21,23135
2005,2,22,25099
2005,2,23,26241
2005,2,24,20602
2005,2,25,29035
2005,2,27,26957
2005,2,28,19674
2005,3,1,24035
2005,3,2,25636
2005,3,3,24789
2005,3,4,30138
2005,3,6,27813
2005,3,7,21402
2005,3,8,28212
2005,3,9,23130
2005,3,10,25664
2005,3,11,27349
2005,3,13,28033
2005,3,14,20457
2005,3,15,16699
2005,3,16,10218
2005,3,17,29354
2005,3,18,21465
2005,3,19,34875
2005,3,21,28099
2005,3,22,21127
2005,3,23,25087
2005,3,24,29369
2005,3,25,26023
2005,3,26,26328
2005,3,27,17740
2005,3,28,21425
2005,3,29,28939
2005,3,30,30322
2005,3,31,21569
2005,4,1,27439
2005,4,3,28086
2005,4,4,24280
2005,4,5,24942
2005,4,6,27812
2005,4,7,24261
2005,4,8,27660
2005,4,10,28577
2005,4,11,21889
2005,4,12,25168
2005,4,13,29211
2005,4,14,22423
2005,4,15,31224
2005,4,17,27218
2005,4,18,22792
2005,4,19,25353
2005,4,20,28745
2005,4,21,20721
2005,4,22,26043
2005,4,24,27046
2005,4,25,22078
2005,4,26,23329
2005,4,27,28199
2005,4,28,25093
2005,4,29,22069
2005,4,30,4306
2005,5,2,26627
2005,5,3,22342
2005,5,4,24144
2005,5,5,26353
2005,5,6,24354
2005,5,7,24902
2005,5,9,25061
2005,5,10,23302
2005,5,11,26407
2005,5,12,28100
2005,5,13,19287
2005,5,14,27719
2005,5,16,25378
2005,5,17,22641
2005,5,18,23837
2005,5,19,27361
2005,5,20,24757
2005,5,21,27758
2005,5,23,24377
2005,5,24,23918
2005,5,25,26897
2005,5,26,31197
2005,5,27,20413
2005,5,28,27921
2005,5,30,25682
2005,5,31,29239
2005,6,1,30728
2005,6,2,24354
2005,6,3,21361
2005,6,4,28852
2005,6,6,29540
2005,6,7,22079
2005,6,8,26807
2005,6,9,28986
2005,6,10,23210
2005,6,11,23467
2005,6,13,28290
2005,6,14,25977
2005,6,15,31507
2005,6,16,28426
2005,6,17,27421
2005,6,18,34443
2005,6,20,28151
2005,6,21,23478
2005,6,22,24958
2005,6,23,24558
2005,6,24,26098
2005,6,25,27305
2005,6,27,26009
2005,6,28,23423
2005,6,29,28487
2005,6,30,31161
2005,7,1,26957
2005,7,2,30283
2005,7,4,27508
2005,7,5,23421
2005,7,6,28550
2005,7,7,27308
2005,7,8,24474
2005,7,9,33944
2005,7,11,23747
2005,7,12,23269
2005,7,13,27139
2005,7,14,22763
2005,7,15,20441
2005,7,16,22536
2005,7,18,20489
2005,7,19,22668
2005,7,20,25404
2005,7,21,21842
2005,7,22,21590
2005,7,23,26563
2005,7,25,26294
2005,7,26,20175
2005,7,27,23828
2005,7,28,22952
2005,7,29,18673
2005,7,30,23557
2005,8,1,22956
2005,8,2,20742
2005,8,3,24489
2005,8,4,21496
2005,8,5,23033
2005,8,6,26274
2005,8,8,23322
2005,8,9,20133
2005,8,10,23824
2005,8,11,26089
2005,8,12,25213
2005,8,13,22914
2005,8,15,22793
2005,8,16,21999
2005,8,17,19212
2005,8,18,21063
2005,8,19,22592
2005,8,20,24640
2005,8,22,23681
2005,8,23,19924
2005,8,24,23921
2005,8,25,28163
2005,8,26,21022
2005,8,27,23934
2005,8,29,23280
2005,8,30,21529
2005,8,31,25280
2005,9,1,32219
2005,9,2,29138
2005,9,3,26132
2005,9,5,28406
2005,9,6,28166
2005,9,7,30488
2005,9,8,34197
2005,9,9,28743
2005,9,10,29052
2005,9,12,30003
2005,9,13,27168
2005,9,14,28875
2005,9,15,31234
2005,9,16,30531
2005,9,17,32690
2005,9,19,29776
2005,9,20,24488
2005,9,21,30917
2005,9,22,36520
2005,9,23,28551
2005,9,24,35741
2005,9,26,28371
2005,9,27,27515
2005,9,28,22777
2005,9,29,34781
2005,9,30,22882
2005,10,1,29391
2005,10,3,29806
2005,10,4,15067
2005,10,5,35801
2005,10,6,27870
2005,10,7,30004
2005,10,8,31690
2005,10,10,29897
2005,10,11,25109
2005,10,12,26993
2005,10,13,32510
2005,10,14,31556
2005,10,15,34737
2005,10,17,29724
2005,10,18,27508
2005,10,19,29672
2005,10,20,33013
2005,10,21,26210
2005,10,22,30734
2005,10,24,29686
2005,10,25,23173
2005,10,26,31464
2005,10,27,31349
2005,10,28,24034
2005,10,29,29646
2005,10,31,26308
2005,11,1,22433
2005,11,2,26877
2005,11,3,34628
2005,11,4,29919
2005,11,5,27562
2005,11,7,29429
2005,11,8,24464
2005,11,9,29715
2005,11,10,43659
2005,11,11,27954
2005,11,12,30472
2005,11,14,28512
2005,11,15,27324
2005,11,16,31255
2005,11,17,32406
2005,11,18,29829
2005,11,19,34731
2005,11,21,30983
2005,11,24,158
2005,11,26,30994
2005,11,28,29754
2005,11,29,24771
2005,11,30,27356
2005,12,1,31695
2005,12,2,27624
2005,12,3,26590
2005,12,5,29423
2005,12,6,25522
2005,12,7,28989
2005,12,8,34200
2005,12,9,29438
2005,12,10,32200
2005,12,11,473
2005,12,12,29885
2005,12,13,24140
2005,12,14,28083
2005,12,15,31318
2005,12,16,23621
2005,12,17,26492
2005,12,18,193
2005,12,19,28106
2005,12,20,24165
2005,12,21,26349
2005,12,22,29127
2005,12,23,22529
2005,12,24,21242
2005,12,25,218
2005,12,26,20489
2005,12,27,16636
2005,12,28,18566
2005,12,29,27272
2005,12,30,20133
2005,12,31,19583
2006,1,2,23191
2006,1,3,22029
2006,1,4,31195
2006,1,5,30132
2006,1,6,30979
2006,1,7,29597
2006,1,8,659
2006,1,9,25271
2006,1,10,23604
2006,1,11,30159
2006,1,12,32506
2006,1,13,27048
2006,1,14,34445
2006,1,15,232
2006,1,16,27649
2006,1,17,22843
2006,1,18,29456
2006,1,19,32835
2006,1,20,25446
2006,1,21,29838
2006,1,23,31648
2006,1,24,27064
2006,1,25,30837
2006,1,26,30481
2006,1,27,27648
2006,1,28,35262
2006,1,30,30169
2006,1,31,24816
2006,2,1,28903
2006,2,2,32772
2006,2,3,29113
2006,2,4,30533
2006,2,6,31197
2006,2,7,22360
2006,2,8,29694
2006,2,9,29522
2006,2,10,24301
2006,2,11,27746
2006,2,13,30680
2006,2,14,24393
2006,2,15,27617
2006,2,16,32789
2006,2,17,33038
2006,2,18,32466
2006,2,19,294
2006,2,20,32034
2006,2,21,27353
2006,2,22,29725
2006,2,23,34190
2006,2,24,29865
2006,2,25,29717
2006,2,27,27315
2006,2,28,23874
2006,3,1,31135
2006,3,2,31646
2006,3,3,24048
2006,3,4,33111
2006,3,5,332
2006,3,6,27889
2006,3,7,27542
2006,3,8,28354
2006,3,9,33242
2006,3,10,29304
2006,3,11,26703
2006,3,13,30553
2006,3,14,24630
2006,3,15,27273
2006,3,16,45100
2006,3,17,25438
2006,3,18,38450
2006,3,20,30980
2006,3,21,25127
2006,3,22,27969
2006,3,23,30905
2006,3,24,30711
2006,3,25,30160
2006,3,26,368
2006,3,27,27818
2006,3,28,14144
2006,3,29,30418
2006,3,30,30360
2006,3,31,29309
2006,4,1,35462
2006,4,3,29841
2006,4,4,25658
2006,4,5,29198
2006,4,6,34685
2006,4,7,29239
2006,4,8,31021
2006,4,9,253
2006,4,10,29541
2006,4,11,23572
2006,4,12,27696
2006,4,13,30895
2006,4,14,23772
2006,4,15,27606
2006,4,17,21803
2006,4,18,26735
2006,4,19,26950
2006,4,20,29977
2006,4,21,29305
2006,4,22,28776
2006,4,24,26436
2006,4,25,46319
2006,4,26,30946
2006,4,27,29805
2006,4,28,26975
2006,4,29,32289
2006,5,2,27177
2006,5,3,26913
2006,5,4,38131
2006,5,5,28443
2006,5,6,27047
2006,5,7,604
2006,5,8,21950
2006,5,9,28047
2006,5,10,27507
2006,5,11,29440
2006,5,12,28067
2006,5,13,41812
2006,5,14,850
2006,5,15,28529
2006,5,16,22201
2006,5,17,30129
2006,5,18,30660
2006,5,19,29706
2006,5,20,34200
2006,5,22,29320
2006,5,23,25801
2006,5,24,22541
2006,5,25,27033
2006,5,26,24399
2006,5,27,33720
2006,5,29,41167
2006,5,30,22703
2006,5,31,28229
2006,6,1,32611
2006,6,2,40140
2006,6,3,29248
2006,6,4,400
2006,6,5,26831
2006,6,6,23122
2006,6,7,27702
2006,6,8,30883
2006,6,9,27963
2006,6,10,34410
2006,6,12,29033
2006,6,13,25068
2006,6,14,28778
2006,6,15,30278
2006,6,16,27643
2006,6,17,34077
2006,6,18,360
2006,6,19,32415
2006,6,20,23221
2006,6,21,24855
2006,6,22,29639
2006,6,23,27354
2006,6,24,34086
2006,6,25,5429
2006,6,26,29709
2006,6,27,25770
2006,6,28,28358
2006,6,29,27461
2006,6,30,31644
2006,7,1,41819
2006,7,2,2424
2006,7,3,33319
2006,7,4,30244
2006,7,5,32259
2006,7,6,31547
2006,7,7,26782
2006,7,8,38682
2006,7,9,4418
2006,7,10,25521
2006,7,11,28714
2006,7,12,30835
2006,7,13,28740
2006,7,14,25106
2006,7,15,23166
2006,7,16,684
2006,7,17,20405
2006,7,18,23091
2006,7,19,23412
2006,7,20,25188
2006,7,21,21138
2006,7,22,19318
2006,7,23,1563
2006,7,24,25383
2006,7,25,22809
2006,7,26,24110
2006,7,27,24878
2006,7,28,22945
2006,7,29,20751
2006,7,30,1039
2006,7,31,23847
2006,8,1,21966
2006,8,2,22097
2006,8,3,22590
2006,8,4,22124
2006,8,5,21098
2006,8,7,23897
2006,8,8,21316
2006,8,9,20894
2006,8,10,22205
2006,8,11,21315
2006,8,12,18252
2006,8,13,2354
2006,8,14,17740
2006,8,15,17443
2006,8,16,24367
2006,8,17,20503
2006,8,18,20455
2006,8,19,19524
2006,8,20,289
2006,8,21,20600
2006,8,22,24606
2006,8,23,27777
2006,8,24,24832
2006,8,25,25579
2006,8,26,24714
2006,8,27,1504
2006,8,28,24537
2006,8,29,27540
2006,8,30,26552
2006,8,31,29298
2006,9,1,29044
2006,9,2,22361
2006,9,3,2582
2006,9,4,29309
2006,9,5,30365
2006,9,6,30992
2006,9,7,32760
2006,9,8,26689
2006,9,9,27416
2006,9,10,438
2006,9,11,32593
2006,9,12,25236
2006,9,13,30356
2006,9,14,35704
2006,9,15,29921
2006,9,16,27469
2006,9,18,31111
2006,9,19,26928
2006,9,20,31164
2006,9,21,35024
2006,9,22,32876
2006,9,23,27916
2006,9,24,1574
2006,9,25,33108
2006,9,26,29414
2006,9,27,31042
2006,9,28,31840
2006,9,29,31814
2006,9,30,33817
2006,10,1,544
2006,10,2,27868
2006,10,3,29302
2006,10,4,28431
2006,10,5,32760
2006,10,6,30310
2006,10,7,32902
2006,10,8,913
2006,10,9,31683
2006,10,10,30245
2006,10,11,30820
2006,10,12,32285
2006,10,13,31325
2006,10,14,26926
2006,10,15,708
2006,10,16,28718
2006,10,17,26397
2006,10,18,30069
2006,10,19,32406
2006,10,20,29350
2006,10,21,26978
2006,10,22,371
2006,10,23,28959
2006,10,24,25033
2006,10,25,31958
2006,10,26,30541
2006,10,27,33042
2006,10,28,27522
2006,10,29,1323
2006,10,30,29441
2006,10,31,26118
2006,11,1,28885
2006,11,2,29029
2006,11,3,28641
2006,11,4,27082
2006,11,5,1099
2006,11,6,44618
2006,11,7,28541
2006,11,8,32597
2006,11,9,26444
2006,11,10,33495
2006,11,11,1419
2006,11,12,26844
2006,11,13,25209
2006,11,14,26499
2006,11,15,34690
2006,11,16,33270
2006,11,17,28275
2006,11,18,2311
2006,11,19,24967
2006,11,20,29132
2006,11,21,30831
2006,11,22,30502
2006,11,23,30828
2006,11,24,31269
2006,11,25,1819
2006,11,26,25344
2006,11,27,26268
2006,11,28,30061
2006,11,29,29252
2006,11,30,30122
2006,12,1,27990
2006,12,2,316
2006,12,3,26326
2006,12,4,25942
2006,12,5,30092
2006,12,6,28978
2006,12,7,34473
2006,12,8,28736
2006,12,9,949
2006,12,10,28214
2006,12,11,28478
2006,12,12,31857
2006,12,13,32854
2006,12,14,31199
2006,12,15,30160
2006,12,16,945
2006,12,17,24796
2006,12,18,22935
2006,12,19,28894
2006,12,20,27423
2006,12,21,28624
2006,12,22,28420
2006,12,24,17787
2006,12,25,15918
2006,12,26,19999
2006,12,27,21249
2006,12,28,21054
2006,12,29,21295
2006,12,30,610
2006,12,31,1564
2007,1,1,19121
2007,1,2,21125
2007,1,3,21496
2007,1,4,29926
2007,1,5,22814
2007,1,6,20041
2007,1,7,856
2007,1,8,23539
2007,1,9,27143
2007,1,10,33133
2007,1,11,32235
2007,1,12,28902
2007,1,13,26406
2007,1,14,980
2007,1,15,27691
2007,1,16,29111
2007,1,17,28806
2007,1,18,31333
2007,1,19,34482
2007,1,20,28521
2007,1,21,2208
2007,1,22,29089
2007,1,23,31141
2007,1,24,28941
2007,1,25,31778
2007,1,26,28434
2007,1,27,27397
2007,1,28,670
2007,1,29,29054
2007,1,30,28321
2007,1,31,30140
2007,2,1,33231
2007,2,2,30339
2007,2,3,30190
2007,2,4,96
2007,2,5,27766
2007,2,6,26564
2007,2,7,29831
2007,2,8,32175
2007,2,9,31837
2007,2,10,27045
2007,2,11,2680
2007,2,12,28775
2007,2,13,29387
2007,2,14,30751
2007,2,15,32812
2007,2,16,29114
2007,2,17,27260
2007,2,18,2157
2007,2,19,25653
2007,2,20,28396
2007,2,21,31783
2007,2,22,32931
2007,2,23,29388
2007,2,24,28141
2007,2,25,2380
2007,2,26,26818
2007,2,27,28559
2007,2,28,29959
2007,3,1,32264
2007,3,2,29419
2007,3,3,26390
2007,3,4,1315
2007,3,5,27560
2007,3,6,23651
2007,3,7,28516
2007,3,8,32234
2007,3,9,30604
2007,3,10,28660
2007,3,11,4244
2007,3,12,30589
2007,3,13,27521
2007,3,14,32746
2007,3,15,30070
2007,3,16,35535
2007,3,17,27416
2007,3,18,4133
2007,3,19,30938
2007,3,20,28206
2007,3,21,49836
2007,3,22,31584
2007,3,23,36387
2007,3,24,27018
2007,3,25,2539
2007,3,26,30345
2007,3,27,29450
2007,3,28,29346
2007,3,29,34758
2007,3,30,33070
2007,3,31,28945
2007,4,1,3031
2007,4,2,29000
2007,4,3,25739
2007,4,4,29216
2007,4,5,31257
2007,4,6,32665
2007,4,7,30739
2007,4,8,1528
2007,4,9,20410
2007,4,10,34496
2007,4,11,30214
2007,4,12,32901
2007,4,13,33470
2007,4,14,27148
2007,4,15,1321
2007,4,16,25210
2007,4,17,24734
2007,4,18,30738
2007,4,19,31758
2007,4,20,26002
2007,4,21,24824
2007,4,22,9510
2007,4,23,26355
2007,4,24,32816
2007,4,25,32724
2007,4,26,34707
2007,4,27,29932
2007,4,28,29394
2007,4,29,923
2007,4,30,35165
2007,5,1,5963
2007,5,2,28283
2007,5,3,47213
2007,5,4,27658
2007,5,5,25824
2007,5,6,13355
2007,5,7,30992
2007,5,8,28741
2007,5,9,31725
2007,5,10,34267
2007,5,11,29929
2007,5,12,27982
2007,5,13,2097
2007,5,14,27413
2007,5,15,29191
2007,5,16,25984
2007,5,17,27625
2007,5,18,31853
2007,5,19,29186
2007,5,20,1453
2007,5,21,28878
2007,5,22,30006
2007,5,23,27902
2007,5,24,32794
2007,5,25,30464
2007,5,26,27095
2007,5,27,4388
2007,5,28,26716
2007,5,29,27071
2007,5,30,30978
2007,5,31,33500
2007,6,1,31636
2007,6,2,30089
2007,6,3,2590
2007,6,4,28895
2007,6,5,69010
2007,6,6,30495
2007,6,7,32942
2007,6,8,28901
2007,6,9,26366
2007,6,10,9163
2007,6,11,24487
2007,6,12,31442
2007,6,13,24038
2007,6,14,33540
2007,6,15,27581
2007,6,16,43753
2007,6,17,8876
2007,6,18,26564
2007,6,19,32325
2007,6,20,29449
2007,6,21,33354
2007,6,22,29182
2007,6,23,30395
2007,6,24,2098
2007,6,25,26071
2007,6,26,30236
2007,6,27,30761
2007,6,28,27562
2007,6,29,27822
2007,6,30,24928
2007,7,1,2293
2007,7,2,28089
2007,7,3,25186
2007,7,4,29807
2007,7,5,35407
2007,7,6,25885
2007,7,7,25219
2007,7,8,625
2007,7,9,27483
2007,7,10,27118
2007,7,11,34292
2007,7,12,34543
2007,7,13,51751
2007,7,14,23368
2007,7,15,2142
2007,7,16,40752
2007,7,17,20258
2007,7,18,22447
2007,7,19,22431
2007,7,20,22945
2007,7,21,19077
2007,7,22,1728
2007,7,23,24161
2007,7,24,21299
2007,7,25,21550
2007,7,26,20063
2007,7,27,19461
2007,7,28,19723
2007,7,29,2196
2007,7,30,23611
2007,7,31,23131
2007,8,1,23631
2007,8,2,21418
2007,8,3,18657
2007,8,4,18363
2007,8,5,3830
2007,8,6,26321
2007,8,7,21947
2007,8,8,19822
2007,8,9,24407
2007,8,10,21512
2007,8,11,19416
2007,8,12,1269
2007,8,13,22044
2007,8,14,21940
2007,8,15,17444
2007,8,16,21269
2007,8,17,20266
2007,8,18,20199
2007,8,19,1479
2007,8,20,21656
2007,8,21,22924
2007,8,22,22348
2007,8,23,25176
2007,8,24,21504
2007,8,25,22511
2007,8,26,3107
2007,8,27,30246
2007,8,28,30825
2007,8,29,31824
2007,8,30,32556
2007,8,31,30326
2007,9,1,26117
2007,9,2,2185
2007,9,3,28174
2007,9,4,30758
2007,9,5,34995
2007,9,6,36966
2007,9,7,30618
2007,9,8,30178
2007,9,9,2618
2007,9,10,26895
2007,9,11,27222
2007,9,12,32791
2007,9,13,32827
2007,9,14,32861
2007,9,15,33602
2007,9,16,1179
2007,9,17,26110
2007,9,18,25382
2007,9,19,29741
2007,9,20,36141
2007,9,21,30350
2007,9,22,22376
2007,9,23,2632
2007,9,24,24078
2007,9,25,29008
2007,9,26,31800
2007,9,27,35293
2007,9,28,32657
2007,9,29,29474
2007,9,30,25055
2007,10,1,24255
2007,10,2,29131
2007,10,3,34346
2007,10,4,32939
2007,10,5,33554
2007,10,6,1106
2007,10,7,21051
2007,10,8,34242
2007,10,9,33865
2007,10,10,34583
2007,10,11,29899
2007,10,12,34911
2007,10,13,1077
2007,10,14,24832
2007,10,15,23539
2007,10,16,27559
2007,10,17,31315
2007,10,18,30194
2007,10,19,36353
2007,10,20,2268
2007,10,21,26846
2007,10,22,27070
2007,10,23,30182
2007,10,24,30318
2007,10,25,28416
2007,10,26,28916
2007,10,27,1704
2007,10,28,3701
2007,10,29,26985
2007,10,30,25579
2007,10,31,28989
2007,11,1,23698
2007,11,2,27770
2007,11,3,21267
2007,11,4,2210
2007,11,5,26792
2007,11,6,31397
2007,11,7,25886
2007,11,8,37534
2007,11,9,31039
2007,11,10,33501
2007,11,11,3175
2007,11,12,30915
2007,11,13,34678
2007,11,14,34926
2007,11,15,31742
2007,11,16,31270
2007,11,17,24051
2007,11,18,4149
2007,11,19,31691
2007,11,20,20914
2007,11,21,33380
2007,11,22,37756
2007,11,23,31800
2007,11,24,26248
2007,11,25,3967
2007,11,26,30626
2007,11,27,33814
2007,11,28,35173
2007,11,29,33958
2007,11,30,31980
2007,12,1,23729
2007,12,2,4031
2007,12,3,27406
2007,12,4,29672
2007,12,5,31503
2007,12,6,31644
2007,12,7,29820
2007,12,8,33410
2007,12,9,2814
2007,12,10,26854
2007,12,11,30374
2007,12,12,33274
2007,12,13,24024
2007,12,14,21219
2007,12,15,13756
2007,12,16,2084
2007,12,17,23462
2007,12,18,22168
2007,12,19,24408
2007,12,20,23736
2007,12,21,20482
2007,12,22,11865
2007,12,23,4867
2007,12,24,15894
2007,12,25,15956
2007,12,26,17860
2007,12,27,18839
2007,12,28,20004
2007,12,29,10165
2007,12,30,1791
2007,12,31,16103
2008,1,1,19071
2008,1,2,22002
2008,1,3,29166
2008,1,4,22503
2008,1,5,21737
2008,1,6,2610
2008,1,7,27507
2008,1,8,30256
2008,1,9,34102
2008,1,10,35827
2008,1,11,32167
2008,1,12,28896
2008,1,13,2555
2008,1,14,28434
2008,1,15,34451
2008,1,16,30543
2008,1,17,35775
2008,1,18,31270
2008,1,19,24999
2008,1,20,4220
2008,1,21,28310
2008,1,22,34140
2008,1,23,31498
2008,1,24,33713
2008,1,25,30038
2008,1,26,32630
2008,1,27,7641
2008,1,28,28464
2008,1,29,30696
2008,1,30,30404
2008,1,31,32730
2008,2,1,26207
2008,2,2,27597
2008,2,3,3848
2008,2,4,29665
2008,2,5,29787
2008,2,6,32079
2008,2,7,30055
2008,2,8,24284
2008,2,9,35542
2008,2,10,231
2008,2,11,23193
2008,2,12,24689
2008,2,13,32496
