"date","base"
"1600",0
"1601",0
"1602",0
"1603",0
"1604",0
"1605",0
"1606",0
"1607",0
"1608",0
"1609",0
"1610",0
"1611",0
"1612",0
"1613",0
"1614",0
"1615",0
"1616",0
"1617",0
"1618",5
"1619",4
"1620",8
"1621",39
"1622",19
"1623",16
"1624",30
"1625",24
"1626",0
"1627",0
"1628",10
"1629",33
"1630",14
"1631",8
"1632",9
"1633",17
"1634",14
"1635",18
"1636",27
"1637",3
"1638",0
"1639",10
"1640",25
"1641",6
"1642",75
"1643",45
"1644",56
"1645",139
"1646",88
"1647",16
"1648",92
"1649",68
"1650",24
"1651",17
"1652",11
"1653",20
"1654",16
"1655",12
"1656",7
"1657",24
"1658",17
"1659",15
"1660",38
"1661",47
"1662",33
"1663",16
"1664",4
"1665",29
"1666",110
"1667",131
"1668",46
"1669",230
"1670",140
"1671",250
"1672",212
"1673",281
"1674",279
"1675",297
"1676",191
"1677",327
"1678",82
"1679",42
"1680",0
"1681",16
"1682",18
"1683",201
"1684",195
"1685",158
"1686",163
"1687",164
"1688",262
"1689",200
"1690",172
"1691",211
"1692",359
"1693",202
"1694",24
"1695",87
"1696",265
"1697",368
"1698",592
"1699",420
"1700",377
"1701",347
"1702",405
"1703",311
"1704",403
"1705",404
"1706",447
"1707",586
"1708",488
"1709",411
"1710",91
"1711",335
"1712",351
"1713",320
"1714",327
"1715",189
"1716",215
"1717",190
"1718",164
"1719",165
"1720",291
"1721",356
"1722",420
"1723",473
"1724",647
"1725",735
"1726",630
"1727",673
"1728",619
"1729",630
"1730",482
"1731",635
"1732",643
"1733",453
"1734",644
"1735",626
"1736",697
"1737",671
"1738",496
"1739",487
"1740",530
"1741",463
"1742",478
"1743",653
"1744",729
"1745",721
"1746",733
"1747",624
"1748",836
"1749",955
"1750",595
"1751",567
"1752",452
"1753",472
"1754",620
"1755",537
"1756",626
"1757",664
"1758",865
"1759",860
"1760",947
"1761",964
"1762",832
"1763",820
"1764",868
"1765",762
"1766",952
"1767",1004
"1768",817
"1769",817
"1770",821
"1771",869
"1772",911
"1773",822
"1774",861
"1775",918
"1776",928
"1777",894
"1778",1064
"1779",1224
"1780",1199
"1781",1100
"1782",1139
"1783",1276
"1784",1283
"1785",1381
"1786",1228
"1787",1325
"1788",1108
"1789",876
"1790",1127
"1791",1280
"1792",1260
"1793",1011
"1794",1078
"1795",1683
"1796",1607
"1797",1641
"1798",2467
"1799",2253
"1800",2173
"1801",1720
"1802",1491
"1803",1468
"1804",1331
"1805",1517
"1806",1536
"1807",1755
"1808",1761
"1809",1524
"1810",1851
"1811",1876
"1812",1956
"1813",1625
"1814",1824
"1815",1598
"1816",2000
"1817",1957
"1818",1985
"1819",1936
"1820",2486
"1821",2330
"1822",2134
"1823",2039
"1824",2059
"1825",2557
"1826",2126
"1827",2221
"1828",3097
"1829",2685
"1830",2966
"1831",3025
"1832",3321
"1833",3377
"1834",3824
"1835",3947
"1836",3027
"1837",4038
"1838",4619
"1839",4520
"1840",3843
"1841",4133
"1842",3529
"1843",3206
"1844",3262
"1845",3339
"1846",3319
"1847",3461
"1848",3796
"1849",3689
"1850",3811
"1851",3525
"1852",3643
"1853",3966
"1854",4293
"1855",3981
"1856",4000
"1857",4140
"1858",4555
"1859",4118
"1860",4515
"1861",4701
"1862",4681
"1863",4472
"1864",4443
"1865",4670
"1866",4716
"1867",4482
"1868",4639
"1869",4872
"1870",2597
"1871",2956
"1872",3131
"1873",3063
"1874",3080
"1875",3108
"1876",3058
"1877",3407
"1878",0
"1879",0
"1880",0
"1881",0
"1882",0
"1883",0
"1884",0
"1885",0
"1886",0
"1887",0
"1888",0
"1889",0
"1890",0
"1891",0
"1892",0
"1893",0
"1894",0
"1895",0
"1896",0
"1897",0
"1898",0
"1899",0
"1900",0
"1901",0
"1902",0
"1903",0
"1904",0
"1905",0
"1906",0
"1907",0
"1908",0
"1909",0
"1910",0
"1911",0
"1912",0
"1913",0
"1914",0
"1915",0
"1916",0
"1917",0
"1918",0
"1919",0
"1920",0
"1921",0
"1922",0
"1923",0
"1924",0
"1925",0
"1926",0
"1927",0
"1928",0
"1929",0
"1930",0
"1931",0
"1932",0
"1933",0
"1934",0
"1935",0
"1936",0
"1937",0
"1938",0
"1939",0
"1940",0
"1941",0
"1942",0
"1943",0
"1944",0
"1945",0
"1946",0
"1947",0
"1948",0
"1949",0
"1950",0
"1951",0
"1952",0
"1953",0
"1954",0
"1955",0
"1956",0
"1957",0
"1958",0
"1959",0
"1960",0
"1961",0
"1962",0
"1963",0
"1964",0
"1965",0
"1966",0
"1967",0
"1968",0
"1969",0
"1970",0
"1971",0
"1972",0
"1973",0
"1974",0
"1975",0
"1976",0
"1977",0
"1978",0
"1979",0
"1980",0
"1981",0
"1982",0
"1983",0
"1984",0
"1985",0
"1986",0
"1987",0
"1988",0
"1989",0
"1990",0
"1991",0
"1992",0
"1993",0
"1994",0
"1995",0
"1996",0
"1997",0
"1998",0
"1999",0
"2000",0
"2001",0
"2002",0
"2003",0
"2004",0
"2005",0
"2006",0
"2007",0
"2008",0
"2009",0
"2010",0
"2011",0
"2012",0
"2013",0
"2014",0
"2015",0
"2016",0
"2017",0
"2018",0
"2019",0
"2020",0
"2021",0
