n,annee
1760,1989
6597,1990
16314,1991
8600,1992
22498,1993
15358,1994
60702,1995
29854,1996
70353,1997
133348,1998
107687,1999
99385,2000
113217,2001
124331,2002
117589,2003
161464,2004
207706,2005
253465,2006
278769,2007
248728,2008
201458,2009
234828,2010
307087,2011
399647,2012
389114,2013
481649,2014
654625,2015
672043,2016
729653,2017
768380,2018
726134,2019
685392,2020
692087,2021
521101,2022
456334,2023
44655,2024
