n,annee,mois,jour
28898,1862,6,18
28967,1862,6,19
28020,1862,6,20
27105,1862,6,22
26959,1862,6,23
25619,1862,6,24
27766,1862,6,25
28273,1862,6,26
27862,1862,6,27
29134,1862,6,28
24019,1862,6,29
24269,1862,6,30
27531,1862,7,1
25567,1862,7,2
28708,1862,7,3
26013,1862,7,4
26419,1862,7,5
23398,1862,7,6
24111,1862,7,7
24284,1862,7,8
24558,1862,7,9
27402,1862,7,10
27214,1862,7,11
27616,1862,7,12
24181,1862,7,13
25570,1862,7,14
24028,1862,7,15
27548,1862,7,16
25029,1862,7,17
25083,1862,7,18
24406,1862,7,19
23436,1862,7,20
24741,1862,7,21
25393,1862,7,22
26408,1862,7,24
25940,1862,7,25
25959,1862,7,26
23768,1862,7,27
23131,1862,7,28
26297,1862,7,29
23387,1862,7,30
25819,1862,7,31
25242,1862,8,1
26502,1862,8,2
25131,1862,8,3
23284,1862,8,4
24840,1862,8,5
24287,1862,8,6
25670,1862,8,7
25563,1862,8,8
23929,1862,8,9
25837,1862,8,10
23628,1862,8,11
20976,1862,8,12
23948,1862,8,13
24356,1862,8,14
23764,1862,8,15
22866,1862,8,16
24510,1862,8,17
25090,1862,8,18
27669,1862,8,19
24119,1862,8,20
27455,1862,8,21
23296,1862,8,22
25885,1862,8,23
27360,1862,8,24
25818,1862,8,25
23879,1862,8,26
23354,1862,8,27
25630,1862,8,28
27372,1862,8,29
25968,1862,8,31
24667,1862,9,1
22799,1862,9,2
24456,1862,9,3
25872,1862,9,4
24734,1862,9,5
24639,1862,9,6
24085,1862,9,7
26760,1862,9,8
25066,1862,9,9
21707,1862,9,10
26301,1862,9,11
25374,1862,9,12
25375,1862,9,13
25744,1862,9,14
25323,1862,9,15
24409,1862,9,16
23280,1862,9,17
24820,1862,9,18
24498,1862,9,19
25277,1862,9,20
22128,1862,9,21
27489,1862,9,22
23814,1862,9,23
25718,1862,9,24
21129,1862,9,25
24229,1862,9,26
24570,1862,9,28
22253,1862,9,29
21964,1862,9,30
24833,1862,10,2
24920,1862,10,3
25157,1862,10,4
25020,1862,10,5
22266,1862,10,6
20466,1862,10,7
19047,1862,10,8
25184,1862,10,9
24239,1862,10,11
24563,1862,10,13
24516,1862,10,14
19081,1862,10,15
20821,1862,10,18
23707,1862,10,20
24268,1862,10,21
22258,1862,10,22
24008,1862,10,23
23710,1862,10,24
22893,1862,10,25
19971,1862,10,26
23196,1862,10,27
23208,1862,10,29
24181,1862,10,30
23829,1862,10,31
24480,1862,11,1
19974,1862,11,2
24384,1862,11,3
24338,1862,11,4
21027,1862,11,5
23588,1862,11,6
25280,1862,11,7
21230,1862,11,8
19738,1862,11,9
22339,1862,11,10
21001,1862,11,11
24178,1862,11,13
24848,1862,11,14
20421,1862,11,15
21001,1862,11,17
19412,1862,11,18
22703,1862,11,19
22547,1862,11,20
24144,1862,11,21
24569,1862,11,22
22129,1862,11,23
26864,1862,11,26
22989,1862,11,27
22697,1862,11,28
21237,1862,11,29
25064,1862,11,30
28078,1862,12,2
26669,1862,12,3
27265,1862,12,4
25592,1862,12,5
28846,1862,12,6
26336,1862,12,8
28108,1862,12,9
27740,1862,12,10
26979,1862,12,11
27166,1862,12,13
24485,1862,12,14
28585,1862,12,16
26761,1862,12,17
24325,1862,12,18
26715,1862,12,19
25062,1862,12,21
27368,1862,12,23
23507,1862,12,25
21393,1862,12,26
26917,1862,12,27
24061,1862,12,28
25134,1862,12,29
28529,1862,12,30
26901,1863,1,1
24989,1863,1,2
27125,1863,1,3
25999,1863,1,4
25069,1863,1,5
26060,1863,1,6
24708,1863,1,7
24424,1863,1,8
25675,1863,1,9
25582,1863,1,10
25263,1863,1,11
24723,1863,1,12
24893,1863,1,13
23533,1863,1,14
26329,1863,1,15
26501,1863,1,16
26854,1863,1,17
27279,1863,1,18
27256,1863,1,19
26530,1863,1,20
27475,1863,1,21
27413,1863,1,22
25292,1863,1,23
24506,1863,1,24
23256,1863,1,25
25456,1863,1,26
26883,1863,1,27
27483,1863,1,28
28082,1863,1,30
31029,1863,1,31
24461,1863,2,1
25091,1863,2,2
25116,1863,2,4
30588,1863,2,7
30314,1863,2,8
29723,1863,2,9
30709,1863,2,11
30848,1863,2,12
31637,1863,2,13
31245,1863,2,14
29738,1863,2,15
25127,1863,2,16
27913,1863,2,17
25503,1863,2,18
28659,1863,2,19
29217,1863,2,21
27904,1863,2,23
28267,1863,2,24
28809,1863,2,25
24815,1863,2,26
27518,1863,2,27
30186,1863,2,28
20711,1863,3,2
27410,1863,3,5
27358,1863,3,6
25388,1863,3,9
25380,1863,3,10
25714,1863,3,11
27109,1863,3,12
28294,1863,3,13
24462,1863,3,14
23493,1863,3,15
24813,1863,3,16
25847,1863,3,17
24927,1863,3,18
30538,1863,3,19
31165,1863,3,20
29721,1863,3,21
27441,1863,3,22
24225,1863,3,23
22754,1863,3,24
27479,1863,3,25
27655,1863,3,26
29945,1863,3,27
28476,1863,3,28
28326,1863,3,29
25838,1863,3,30
27853,1863,3,31
