n,annee,mois,jour
2100,1794,2,18
4680,1794,2,19
4155,1794,2,20
4410,1794,2,21
3957,1794,2,22
1927,1794,2,23
4337,1794,2,24
4287,1794,2,25
1911,1794,2,26
4360,1794,2,27
4476,1794,2,28
3252,1794,3,1
5528,1794,3,2
3392,1794,3,3
3252,1794,3,4
2073,1794,3,5
3155,1794,3,6
4186,1794,3,7
2898,1794,3,8
5486,1794,3,9
2405,1794,3,10
2306,1794,3,11
2196,1794,3,12
9011,1794,3,13
4303,1794,3,14
4958,1794,3,15
2940,1794,3,16
1923,1794,3,17
3419,1794,3,18
3718,1794,3,19
3560,1794,3,20
5300,1794,3,21
4674,1794,3,22
3991,1794,3,23
6524,1794,3,24
4796,1794,3,25
4382,1794,3,26
4316,1794,3,27
4607,1794,3,28
4252,1794,3,29
4313,1794,3,30
4845,1794,3,31
4565,1794,4,1
7630,1794,4,2
4140,1794,4,3
5444,1794,4,4
4764,1794,4,5
4781,1794,4,6
4492,1794,4,7
4966,1794,4,8
3030,1794,4,9
3375,1794,4,10
4131,1794,4,11
3991,1794,4,12
3943,1794,4,13
4353,1794,4,14
4369,1794,4,15
4496,1794,4,16
5635,1794,4,17
3462,1794,4,18
3321,1794,4,19
2450,1794,4,20
3541,1794,4,21
4385,1794,4,22
4738,1794,4,23
3120,1794,4,24
4713,1794,4,25
4647,1794,4,26
4434,1794,4,27
4323,1794,4,28
2986,1794,4,29
4342,1794,4,30
3055,1794,5,1
3493,1794,5,2
2022,1794,5,3
4470,1794,5,4
3017,1794,5,5
4364,1794,5,6
4236,1794,5,7
8481,1794,5,8
2455,1794,5,9
4684,1794,5,10
4195,1794,5,11
4487,1794,5,12
4855,1794,5,13
4847,1794,5,14
5014,1794,5,15
4922,1794,5,16
5110,1794,5,17
7121,1794,5,18
4157,1794,5,19
4453,1794,5,20
3374,1794,5,21
3292,1794,5,22
6132,1794,5,23
2123,1794,5,24
4757,1794,5,25
5546,1794,5,26
3344,1794,5,27
4170,1794,5,28
4754,1794,5,29
4664,1794,6,24
5008,1794,6,25
4420,1794,6,26
7031,1794,6,27
3200,1794,6,28
2985,1794,6,29
1927,1794,6,30
3189,1794,7,1
