n,annee
2305,1989
8531,1990
20660,1991
11037,1992
28502,1993
18799,1994
76705,1995
38309,1996
90065,1997
171315,1998
137568,1999
126344,2000
144074,2001
159146,2002
152009,2003
204717,2004
264343,2005
321215,2006
352878,2007
314443,2008
257025,2009
298281,2010
390399,2011
510278,2012
502243,2013
621382,2014
855075,2015
878665,2016
958905,2017
1019269,2018
971861,2019
923211,2020
922600,2021
707958,2022
608246,2023
60024,2024
