n,annee,mois,jour
15600,1854,4,2
15104,1854,4,9
17535,1854,4,16
15006,1854,4,23
15410,1854,4,30
14185,1854,5,7
12800,1854,5,14
14686,1854,5,21
16309,1854,5,28
16706,1854,6,4
17487,1854,6,11
14499,1854,6,18
14638,1854,6,25
16555,1854,7,2
15008,1854,7,9
15601,1854,7,16
16757,1854,7,23
16804,1854,7,30
15059,1854,8,6
15509,1854,8,11
15437,1854,8,20
15863,1854,8,27
15675,1854,9,3
15956,1854,9,10
15207,1854,9,17
15914,1854,9,24
14195,1854,10,1
13212,1854,10,8
12589,1854,10,15
15133,1854,10,22
13764,1854,10,29
16726,1854,11,5
14653,1854,11,12
15994,1854,11,19
17714,1854,11,26
16453,1854,12,3
16719,1854,12,10
17353,1854,12,17
15911,1854,12,24
17942,1854,12,31
14482,1855,1,7
17740,1855,1,14
17277,1855,1,21
14580,1855,1,28
15730,1855,2,4
17111,1855,2,11
16834,1855,2,18
17115,1855,2,25
17380,1855,3,4
17200,1855,3,11
17672,1855,3,18
17121,1855,3,25
36417,1855,4,1
16170,1855,4,8
15374,1855,4,15
18712,1855,4,22
11436,1855,4,29
17244,1855,5,6
18668,1855,5,13
12816,1855,5,20
19039,1855,5,27
20122,1855,6,3
19329,1855,6,10
18032,1855,6,17
18007,1855,6,24
17514,1855,7,1
18720,1855,7,8
15813,1855,7,15
18380,1855,7,22
19666,1855,7,29
17941,1855,8,12
19289,1855,8,19
17304,1855,8,26
16531,1855,9,2
18317,1855,9,9
17879,1855,9,16
17388,1855,9,23
19007,1855,9,30
19649,1855,10,7
18204,1855,10,14
17184,1855,10,21
16539,1855,10,28
19383,1855,11,4
16931,1855,11,11
17602,1855,11,18
19822,1855,11,25
17199,1855,12,2
17008,1855,12,9
18224,1855,12,16
19849,1855,12,23
19296,1855,12,30
19684,1856,1,6
17730,1856,1,10
17419,1856,1,13
17790,1856,1,17
16263,1856,1,20
17684,1856,1,24
16094,1856,1,27
16229,1856,1,31
17435,1856,2,3
17122,1856,2,7
16690,1856,2,10
17298,1856,2,14
17218,1856,2,17
16110,1856,2,21
15875,1856,2,24
17782,1856,2,28
18775,1856,3,2
18623,1856,3,6
16968,1856,3,9
19072,1856,3,13
17126,1856,3,16
19199,1856,3,20
17757,1856,3,23
17265,1856,3,27
19556,1856,3,30
15685,1856,4,3
17563,1856,4,6
15115,1856,4,10
18393,1856,4,13
15792,1856,4,17
18206,1856,4,20
16675,1856,4,24
13792,1856,4,27
18480,1856,5,1
17687,1856,5,4
17642,1856,5,8
17302,1856,5,11
13535,1856,5,15
16302,1856,5,18
20563,1856,5,22
16726,1856,5,25
14614,1856,5,29
14707,1856,6,1
16326,1856,6,5
17549,1856,6,8
17021,1856,6,12
18116,1856,6,15
16579,1856,6,19
16960,1856,6,22
16034,1856,6,26
14995,1856,6,29
16863,1856,7,3
15421,1856,7,6
17920,1856,7,10
16658,1856,7,13
18644,1856,7,17
17355,1856,7,20
17924,1856,7,24
18736,1856,7,27
17681,1856,7,31
17963,1856,8,3
18217,1856,8,7
17539,1856,8,10
17879,1856,8,14
16459,1856,8,17
18432,1856,8,21
17243,1856,8,24
19893,1856,8,28
17712,1856,8,31
18283,1856,9,4
17606,1856,9,7
16498,1856,9,11
17356,1856,9,14
18175,1856,9,18
15938,1856,9,21
18461,1856,9,25
17171,1856,9,28
17616,1856,10,2
16663,1856,10,5
16418,1856,10,9
17992,1856,10,12
18025,1856,10,16
16948,1856,10,19
17883,1856,10,23
18390,1856,10,26
17883,1856,10,30
17781,1856,11,2
17939,1856,11,6
16473,1856,11,9
16529,1856,11,13
18686,1856,11,16
14881,1856,11,20
16432,1856,11,23
16983,1856,11,27
17668,1856,11,30
17711,1856,12,4
16573,1856,12,7
17727,1856,12,11
13884,1856,12,14
15822,1856,12,18
15891,1856,12,21
16334,1856,12,25
16852,1856,12,28
17907,1857,1,1
15001,1857,1,4
17332,1857,1,8
12524,1857,1,11
36048,1857,1,15
18092,1857,1,18
17835,1857,1,22
15742,1857,1,25
16618,1857,1,29
15953,1857,2,1
11872,1857,2,5
18079,1857,2,8
17084,1857,2,12
15198,1857,2,15
14607,1857,2,19
18682,1857,2,22
18273,1857,2,26
17933,1857,3,1
20040,1857,3,5
17507,1857,3,8
18078,1857,3,12
17837,1857,3,15
19331,1857,3,19
16352,1857,3,22
16922,1857,3,26
17030,1857,3,29
19083,1857,4,2
17730,1857,4,5
17281,1857,4,9
19483,1857,4,12
18076,1857,4,16
17001,1857,4,19
19099,1857,4,23
18372,1857,4,26
19125,1857,4,30
17167,1857,5,3
19408,1857,5,7
20220,1857,5,10
19316,1857,5,14
19827,1857,5,17
19469,1857,5,21
19282,1857,5,24
20139,1857,5,28
18453,1857,5,31
15980,1857,6,1
19996,1857,6,4
19370,1857,6,7
18728,1857,6,11
19369,1857,6,14
18263,1857,6,18
18419,1857,6,21
18740,1857,6,25
19392,1857,6,28
16365,1857,7,2
16474,1857,7,5
16934,1857,7,9
17086,1857,7,12
18317,1857,7,16
19126,1857,7,19
18891,1857,7,23
17362,1857,7,26
17557,1857,7,30
18563,1857,8,2
18129,1857,8,6
17128,1857,8,9
16760,1857,8,13
17489,1857,8,16
17312,1857,8,20
15840,1857,8,23
16026,1857,8,27
16544,1857,8,30
17843,1857,9,3
16934,1857,9,6
16732,1857,9,10
17938,1857,9,13
19676,1857,9,17
16346,1857,9,20
16090,1857,9,24
16339,1857,9,27
17280,1857,10,1
18088,1857,10,4
16773,1857,10,8
16404,1857,10,11
18242,1857,10,15
15849,1857,10,18
16662,1857,10,22
16215,1857,10,25
17733,1857,10,29
16616,1857,11,1
16518,1857,11,5
15077,1857,11,8
17978,1857,11,12
17064,1857,11,15
16825,1857,11,19
14748,1857,11,22
17612,1857,11,26
15400,1857,11,29
12335,1857,12,3
14095,1857,12,6
17598,1857,12,10
13786,1857,12,13
17023,1857,12,17
15868,1857,12,20
22022,1857,12,24
15847,1857,12,27
16537,1857,12,31
17837,1858,1,3
26037,1858,1,7
17431,1858,1,10
27087,1858,1,14
17467,1858,1,17
16210,1858,1,21
28962,1858,1,24
18125,1858,1,28
17706,1858,1,31
16382,1858,2,4
15881,1858,2,7
15101,1858,2,11
16297,1858,2,14
16644,1858,2,18
18457,1858,2,21
16970,1858,2,25
19557,1858,2,28
17805,1858,3,4
18696,1858,3,7
