date,base
1814/01,0
1814/02,200
1814/03,256
1814/04,243
1814/05,124
1814/06,124
1814/07,124
1814/08,124
1814/09,112
1814/10,124
1814/11,112
1814/12,124
1815/01,0
1815/02,0
1815/03,0
1815/04,0
1815/05,0
1815/06,0
1815/07,124
1815/08,124
1815/09,120
1815/10,124
1815/11,120
1815/12,120
1816/01,120
1816/02,116
1816/03,124
1816/04,120
1816/05,124
1816/06,96
1816/07,124
1816/08,124
1816/09,120
1816/10,124
1816/11,120
1816/12,124
1817/01,126
1817/02,112
1817/03,126
1817/04,120
1817/05,124
1817/06,124
1817/07,120
1817/08,120
1817/09,126
1817/10,120
1817/11,124
1817/12,124
1818/01,0
1818/02,0
1818/03,0
1818/04,0
1818/05,0
1818/06,0
1818/07,126
1818/08,120
1818/09,130
1818/10,124
1818/11,112
1818/12,118
1819/01,96
1819/02,104
1819/03,112
1819/04,108
1819/05,125
1819/06,118
1819/07,122
1819/08,108
1819/09,116
1819/10,128
1819/11,108
1819/12,100
1820/01,122
1820/02,116
1820/03,130
1820/04,116
1820/05,122
1820/06,136
1820/07,0
1820/08,0
1820/09,0
1820/10,0
1820/11,0
1820/12,0
1821/01,100
1821/02,96
1821/03,108
1821/04,104
1821/05,104
1821/06,96
1821/07,220
1821/08,275
1821/09,288
1821/10,306
1821/11,276
1821/12,292
1822/01,340
1822/02,305
1822/03,356
1822/04,344
1822/05,346
1822/06,322
1822/07,240
1822/08,244
1822/09,220
1822/10,228
1822/11,204
1822/12,208
1823/01,332
1823/02,318
1823/03,364
1823/04,340
1823/05,324
1823/06,351
1823/07,356
1823/08,316
1823/09,316
1823/10,300
1823/11,312
1823/12,268
1824/01,270
1824/02,312
1824/03,362
1824/04,360
1824/05,314
1824/06,344
1824/07,368
1824/08,300
1824/09,332
1824/10,276
1824/11,324
1824/12,388
1825/01,476
1825/02,428
1825/03,486
1825/04,443
1825/05,447
1825/06,437
1825/07,434
1825/08,447
1825/09,452
1825/10,472
1825/11,440
1825/12,455
1826/01,333
1826/02,346
1826/03,385
1826/04,347
1826/05,260
1826/06,344
1826/07,365
1826/08,370
1826/09,432
1826/10,460
1826/11,460
1826/12,480
1827/01,424
1827/02,396
1827/03,437
1827/04,418
1827/05,423
1827/06,407
1827/07,554
1827/08,538
1827/09,538
1827/10,552
1827/11,535
1827/12,541
1828/01,568
1828/02,503
1828/03,572
1828/04,429
1828/05,446
1828/06,460
1828/07,442
1828/08,438
1828/09,418
1828/10,437
1828/11,444
1828/12,484
1829/01,440
1829/02,442
1829/03,471
1829/04,476
1829/05,467
1829/06,458
1829/07,556
1829/08,642
1829/09,632
1829/10,636
1829/11,618
1829/12,687
1830/01,701
1830/02,567
1830/03,704
1830/04,710
1830/05,726
1830/06,651
1830/07,573
1830/08,512
1830/09,485
1830/10,626
1830/11,675
1830/12,775
1831/01,1004
1831/02,975
1831/03,1018
1831/04,1044
1831/05,1096
1831/06,1105
1831/07,1205
1831/08,1202
1831/09,1103
1831/10,1146
1831/11,1078
1831/12,1106
1832/01,999
1832/02,955
1832/03,939
1832/04,840
1832/05,886
1832/06,788
1832/07,910
1832/08,808
1832/09,844
1832/10,866
1832/11,784
1832/12,812
1833/01,892
1833/02,789
1833/03,779
1833/04,726
1833/05,836
1833/06,834
1833/07,858
1833/08,824
1833/09,748
1833/10,783
1833/11,731
1833/12,906
1834/01,916
1834/02,819
1834/03,914
1834/04,832
1834/05,831
1834/06,809
1834/07,884
1834/08,780
1834/09,832
1834/10,865
1834/11,824
1834/12,732
1835/01,870
1835/02,782
1835/03,878
1835/04,797
1835/05,840
1835/06,776
1835/07,819
1835/08,842
1835/09,818
1835/10,848
1835/11,804
1835/12,824
1836/01,739
1836/02,723
1836/03,718
1836/04,655
1836/05,678
1836/06,670
1836/07,626
1836/08,687
1836/09,673
1836/10,700
1836/11,656
1836/12,570
1837/01,614
1837/02,555
1837/03,614
1837/04,601
1837/05,584
1837/06,589
1837/07,612
1837/08,574
1837/09,679
1837/10,668
1837/11,685
1837/12,661
1838/01,746
1838/02,674
1838/03,664
1838/04,804
1838/05,756
1838/06,640
1838/07,757
1838/08,737
1838/09,706
1838/10,763
1838/11,708
1838/12,739
1839/01,723
1839/02,630
1839/03,749
1839/04,673
1839/05,707
1839/06,706
1839/07,748
1839/08,732
1839/09,838
1839/10,875
1839/11,814
1839/12,914
1840/01,1029
1840/02,977
1840/03,977
1840/04,1010
1840/05,1044
1840/06,933
1840/07,986
1840/08,984
1840/09,1000
1840/10,1010
1840/11,983
1840/12,996
1841/01,936
1841/02,842
1841/03,943
1841/04,863
1841/05,899
1841/06,852
1841/07,1011
1841/08,966
1841/09,910
1841/10,996
1841/11,986
1841/12,1024
1842/01,886
1842/02,831
1842/03,838
1842/04,728
1842/05,694
1842/06,762
1842/07,616
1842/08,670
1842/09,632
1842/10,644
1842/11,620
1842/12,634
1843/01,706
1843/02,670
1843/03,783
1843/04,688
1843/05,696
1843/06,676
1843/07,458
1843/08,452
1843/09,457
1843/10,470
1843/11,452
1843/12,486
1844/01,752
1844/02,698
1844/03,794
1844/04,718
1844/05,708
1844/06,676
1844/07,744
1844/08,698
1844/09,698
1844/10,723
1844/11,688
1844/12,710
1845/01,746
1845/02,690
1845/03,728
1845/04,716
1845/05,690
1845/06,690
1845/07,712
1845/08,682
1845/09,638
1845/10,700
1845/11,708
1845/12,750
1846/01,712
1846/02,666
1846/03,728
1846/04,736
1846/05,738
1846/06,672
1846/07,578
1846/08,566
1846/09,522
1846/10,560
1846/11,582
1846/12,580
1847/01,566
1847/02,570
1847/03,748
1847/04,668
1847/05,666
1847/06,650
1847/07,694
1847/08,686
1847/09,688
1847/10,658
1847/11,672
1847/12,654
1848/01,540
1848/02,521
1848/03,597
1848/04,602
1848/05,738
1848/06,712
1848/07,892
1848/08,942
1848/09,868
1848/10,914
1848/11,840
1848/12,826
1849/01,830
1849/02,808
1849/03,860
1849/04,844
1849/05,869
1849/06,856
1849/07,912
1849/08,922
1849/09,844
1849/10,914
1849/11,854
1849/12,894
1850/01,898
1850/02,845
1850/03,937
1850/04,957
1850/05,773
1850/06,872
1850/07,1040
1850/08,932
1850/09,912
1850/10,923
1850/11,908
1850/12,933
1851/01,989
1851/02,958
1851/03,1058
1851/04,996
1851/05,1085
1851/06,1114
1851/07,1188
1851/08,1042
1851/09,985
