"date","base"
"1800",0
"1801",0
"1802",0
"1803",0
"1804",0
"1805",0
"1806",0
"1807",0
"1808",0
"1809",0
"1810",0
"1811",0
"1812",0
"1813",0
"1814",0
"1815",0
"1816",0
"1817",0
"1818",0
"1819",0
"1820",0
"1821",0
"1822",0
"1823",0
"1824",0
"1825",0
"1826",0
"1827",0
"1828",0
"1829",0
"1830",0
"1831",72
"1832",88
"1833",156
"1834",247
"1835",174
"1836",157
"1837",155
"1838",156
"1839",156
"1840",156
"1841",186
"1842",221
"1843",475
"1844",573
"1845",645
"1846",653
"1847",624
"1848",770
"1849",1195
"1850",1097
"1851",1190
"1852",632
"1853",406
"1854",404
"1855",413
"1856",410
"1857",411
"1858",399
"1859",410
"1860",396
"1861",389
"1862",409
"1863",403
"1864",409
"1865",406
"1866",408
"1867",404
"1868",410
"1869",1006
"1870",387
"1871",673
"1872",714
"1873",706
"1874",708
"1875",714
"1876",973
"1877",1055
"1878",722
"1879",719
"1880",730
"1881",752
"1882",723
"1883",760
"1884",778
"1885",725
"1886",797
"1887",781
"1888",735
"1889",721
"1890",735
"1891",766
"1892",837
"1893",698
"1894",401
"1895",431
"1896",438
"1897",440
"1898",259
"1899",76
"1900",440
"1901",440
"1902",437
"1903",429
"1904",397
"1905",428
"1906",544
"1907",413
"1908",456
"1909",478
"1910",473
"1911",442
"1912",412
"1913",440
"1914",380
"1915",365
"1916",366
"1917",364
"1918",364
"1919",389
"1920",411
"1921",419
"1922",416
"1923",416
"1924",372
"1925",429
"1926",428
"1927",434
"1928",683
"1929",723
"1930",691
"1931",686
"1932",686
"1933",686
"1934",686
"1935",666
"1936",660
"1937",657
"1938",597
"1939",667
"1940",661
"1941",363
"1942",316
"1943",306
"1944",195
"1945",0
