n,annee,mois,jour
12495,1877,7,22
12564,1877,7,23
13963,1877,7,24
16108,1877,7,25
14619,1877,7,26
14514,1877,7,27
14116,1877,7,28
13337,1877,7,29
12805,1877,7,30
14072,1877,7,31
12526,1877,8,1
9952,1877,8,2
12794,1877,8,3
13022,1877,8,4
13206,1877,8,5
14154,1877,8,6
14339,1877,8,7
12213,1877,8,8
13441,1877,8,9
12678,1877,8,10
14168,1877,8,11
13785,1877,8,12
13051,1877,8,13
14023,1877,8,14
13256,1877,8,15
13790,1877,8,16
13350,1877,8,17
13253,1877,8,18
15310,1877,8,19
13455,1877,8,20
14807,1877,8,21
12890,1877,8,22
13329,1877,8,23
13696,1877,8,24
12852,1877,8,25
12721,1877,8,26
12509,1877,8,27
13527,1877,8,28
12755,1877,8,29
12260,1877,8,30
12327,1877,8,31
12628,1877,9,1
12835,1877,9,2
11580,1877,9,3
13548,1877,9,4
12425,1877,9,5
13237,1877,9,6
13664,1877,9,7
13827,1877,9,8
12906,1877,9,9
12535,1877,9,10
14149,1877,9,11
12620,1877,9,12
13610,1877,9,13
13019,1877,9,14
13528,1877,9,15
13159,1877,9,16
13469,1877,9,17
13426,1877,9,18
12704,1877,9,19
12951,1877,9,20
12558,1877,9,21
12484,1877,9,22
12963,1877,9,23
11778,1877,9,24
14412,1877,9,25
14435,1877,9,26
11872,1877,9,27
12165,1877,9,28
12749,1877,9,29
12947,1877,9,30
11691,1877,10,1
13706,1877,10,2
11562,1877,10,3
12606,1877,10,4
11328,1877,10,5
12829,1877,10,6
12171,1877,10,7
11525,1877,10,8
13238,1877,10,9
12495,1877,10,10
12105,1877,10,11
11614,1877,10,12
11487,1877,10,13
11105,1877,10,14
11908,1877,10,15
10829,1877,10,16
6822,1877,10,17
12225,1877,10,18
12295,1877,10,19
12296,1877,10,20
11684,1877,10,21
11718,1877,10,22
12828,1877,10,23
12609,1877,10,24
12193,1877,10,25
13015,1877,10,26
13500,1877,10,27
12395,1877,10,28
12639,1877,10,29
13069,1877,10,30
12170,1877,10,31
12402,1877,11,1
13314,1877,11,2
13465,1877,11,3
9441,1877,11,4
12877,1877,11,5
12706,1877,11,6
12263,1877,11,7
12478,1877,11,8
12615,1877,11,9
13237,1877,11,10
12313,1877,11,11
12675,1877,11,12
12666,1877,11,13
13252,1877,11,14
13894,1877,11,15
12772,1877,11,16
13813,1877,11,17
12605,1877,11,18
11646,1877,11,19
12233,1877,11,20
11580,1877,11,21
11855,1877,11,22
12245,1877,11,23
12771,1877,11,24
12507,1877,11,25
11742,1877,11,26
12694,1877,11,27
13473,1877,11,28
12252,1877,11,29
12302,1877,11,30
11809,1877,12,1
12033,1877,12,2
12633,1877,12,3
12841,1877,12,4
11303,1877,12,5
12423,1877,12,6
11748,1877,12,7
12260,1877,12,8
10360,1877,12,9
11548,1877,12,10
12308,1877,12,11
11869,1877,12,12
11936,1877,12,13
11706,1877,12,14
11554,1877,12,15
12113,1877,12,16
11720,1877,12,17
12444,1877,12,18
10906,1877,12,19
12403,1877,12,20
11169,1877,12,21
12300,1877,12,22
10824,1877,12,23
12186,1877,12,24
13431,1877,12,25
10876,1877,12,26
12538,1877,12,27
12458,1877,12,28
11764,1877,12,29
11392,1877,12,30
12572,1877,12,31
12810,1878,1,1
11789,1878,1,2
12486,1878,1,3
12244,1878,1,4
12121,1878,1,5
12046,1878,1,6
11657,1878,1,7
10391,1878,1,8
12091,1878,1,9
11572,1878,1,10
12243,1878,1,11
12140,1878,1,12
11553,1878,1,13
11156,1878,1,14
12698,1878,1,15
12092,1878,1,16
11403,1878,1,17
12827,1878,1,18
11143,1878,1,19
11870,1878,1,20
11248,1878,1,21
12136,1878,1,22
11804,1878,1,23
11563,1878,1,24
11919,1878,1,25
11908,1878,1,26
12053,1878,1,27
12109,1878,1,28
12463,1878,1,29
12241,1878,1,30
12586,1878,1,31
12246,1878,2,1
11460,1878,2,2
10749,1878,2,3
10539,1878,2,4
12655,1878,2,5
11871,1878,2,6
11384,1878,2,7
11194,1878,2,8
11536,1878,2,9
11073,1878,2,10
11282,1878,2,11
12458,1878,2,12
12543,1878,2,13
11625,1878,2,14
11301,1878,2,15
11881,1878,2,16
11080,1878,2,17
11492,1878,2,18
12305,1878,2,19
11856,1878,2,20
11710,1878,2,21
11113,1878,2,22
12156,1878,2,23
11452,1878,2,24
12065,1878,2,25
12588,1878,2,26
11838,1878,2,27
11961,1878,2,28
12103,1878,3,1
9347,1878,3,2
12263,1878,3,3
12065,1878,3,4
13000,1878,3,5
11309,1878,3,6
11559,1878,3,7
10713,1878,3,8
11680,1878,3,9
8143,1878,4,1
9094,1878,4,2
8194,1878,4,3
9261,1878,4,4
8822,1878,4,5
9259,1878,4,6
7846,1878,4,7
7659,1878,4,8
9170,1878,4,9
9015,1878,4,10
10032,1878,4,11
9612,1878,4,12
9126,1878,4,13
9249,1878,4,14
9195,1878,4,15
9427,1878,4,16
8428,1878,4,17
8771,1878,4,18
7099,1878,4,19
7736,1878,4,20
9213,1878,4,21
9162,1878,4,22
9928,1878,4,23
9593,1878,4,24
9376,1878,4,25
9237,1878,4,26
9502,1878,4,27
8882,1878,4,28
8974,1878,4,29
8836,1878,4,30
3338,1878,5,1
8383,1878,5,2
8013,1878,5,3
9052,1878,5,4
7661,1878,5,5
8833,1878,5,6
8567,1878,5,7
8920,1878,5,8
9201,1878,5,9
9047,1878,5,10
9776,1878,5,11
7675,1878,5,12
8440,1878,5,13
8298,1878,5,14
9233,1878,5,15
9042,1878,5,16
8904,1878,5,17
8054,1878,5,18
9369,1878,5,19
9380,1878,5,20
9739,1878,5,21
9189,1878,5,22
9862,1878,5,23
8948,1878,5,24
8734,1878,5,25
9309,1878,5,26
9262,1878,5,27
9535,1878,5,28
9586,1878,5,29
8949,1878,5,30
8619,1878,5,31
8657,1878,6,1
8664,1878,6,2
8568,1878,6,3
8913,1878,6,4
8749,1878,6,5
8429,1878,6,6
8345,1878,6,7
9079,1878,6,8
7416,1878,6,9
6860,1878,6,10
8098,1878,6,11
8739,1878,6,12
8690,1878,6,13
8712,1878,6,14
8463,1878,6,15
8242,1878,6,16
8099,1878,6,17
7296,1878,6,18
9028,1878,6,19
8836,1878,6,20
6393,1878,6,21
9015,1878,6,22
8435,1878,6,23
8337,1878,6,24
9223,1878,6,25
9312,1878,6,26
9075,1878,6,27
9045,1878,6,28
9191,1878,6,29
9350,1878,6,30
9688,1878,7,1
9931,1878,7,2
8927,1878,7,3
9494,1878,7,4
8984,1878,7,5
9327,1878,7,6
8767,1878,7,7
8877,1878,7,8
9696,1878,7,9
9073,1878,7,10
9485,1878,7,11
8576,1878,7,12
9152,1878,7,13
9297,1878,7,14
8938,1878,7,15
9904,1878,7,16
9530,1878,7,17
9402,1878,7,18
8921,1878,7,19
9334,1878,7,20
8875,1878,7,21
8858,1878,7,22
8826,1878,7,23
8856,1878,7,24
8878,1878,7,26
7552,1878,7,27
9271,1878,7,28
8742,1878,7,29
9301,1878,7,30
9769,1878,7,31
8654,1878,8,1
8569,1878,8,2
8810,1878,8,3
8755,1878,8,4
8837,1878,8,5
9316,1878,8,6
8539,1878,8,7
8436,1878,8,8
9632,1878,8,9
9272,1878,8,10
8740,1878,8,11
8508,1878,8,12
9062,1878,8,13
8822,1878,8,14
8293,1878,8,15
8851,1878,8,16
8903,1878,8,17
7836,1878,8,18
8698,1878,8,19
8429,1878,8,20
8481,1878,8,21
7915,1878,8,22
8348,1878,8,23
8289,1878,8,24
7746,1878,8,25
8086,1878,8,26
8175,1878,8,27
9415,1878,8,28
9361,1878,8,29
9108,1878,8,30
9192,1878,8,31
9260,1878,9,1
9010,1878,9,2
9302,1878,9,3
8861,1878,9,4
8923,1878,9,5
8764,1878,9,6
9106,1878,9,7
8579,1878,9,8
8554,1878,9,9
9431,1878,9,10
8550,1878,9,11
9446,1878,9,12
8826,1878,9,13
9006,1878,9,14
8919,1878,9,15
8084,1878,9,16
9514,1878,9,17
8945,1878,9,18
8595,1878,9,19
8736,1878,9,20
9305,1878,9,21
8395,1878,9,22
8933,1878,9,23
9679,1878,9,24
9085,1878,9,25
8722,1878,9,26
8969,1878,9,27
8949,1878,9,28
8767,1878,9,29
9423,1878,9,30
8732,1878,10,1
8307,1878,10,2
8616,1878,10,3
8361,1878,10,4
8917,1878,10,5
8197,1878,10,6
7667,1878,10,7
8838,1878,10,8
8483,1878,10,9
9188,1878,10,10
9036,1878,10,11
8724,1878,10,12
8606,1878,10,13
8767,1878,10,14
8148,1878,10,15
9429,1878,10,16
8825,1878,10,17
8616,1878,10,18
8351,1878,10,19
8392,1878,10,20
7735,1878,10,21
9247,1878,10,22
8063,1878,10,23
8843,1878,10,24
9198,1878,10,25
7983,1878,10,26
8507,1878,10,27
8299,1878,10,28
9581,1878,10,29
7971,1878,10,30
8951,1878,10,31
9017,1878,11,1
8438,1878,11,2
9104,1878,11,3
8013,1878,11,4
9134,1878,11,5
8671,1878,11,6
8581,1878,11,7
8228,1878,11,8
8130,1878,11,9
9064,1878,11,10
8298,1878,11,11
9150,1878,11,12
8282,1878,11,13
8707,1878,11,14
8218,1878,11,15
7627,1878,11,16
7852,1878,11,17
8948,1878,11,18
8423,1878,11,19
8801,1878,11,20
8817,1878,11,21
8335,1878,11,22
8342,1878,11,23
8513,1878,11,24
8200,1878,11,25
9273,1878,11,26
8149,1878,11,27
9097,1878,11,28
8635,1878,11,29
7382,1878,11,30
8211,1878,12,1
7344,1878,12,2
9394,1878,12,3
8742,1878,12,4
8662,1878,12,5
8624,1878,12,6
8312,1878,12,7
8179,1878,12,8
7523,1878,12,9
9149,1878,12,10
8682,1878,12,11
8703,1878,12,12
8333,1878,12,13
8354,1878,12,14
6901,1878,12,15
7721,1878,12,16
8704,1878,12,17
7976,1878,12,18
7045,1878,12,19
7909,1878,12,20
8091,1878,12,21
8842,1878,12,22
7438,1878,12,23
9365,1878,12,24
8640,1878,12,25
8276,1878,12,26
9045,1878,12,27
8990,1878,12,28
8787,1878,12,29
8324,1878,12,30
8299,1878,12,31
8807,1879,1,1
9106,1879,1,2
9143,1879,1,3
9043,1879,1,4
9256,1879,1,5
8568,1879,1,6
6118,1879,1,7
8899,1879,1,8
7723,1879,1,9
8928,1879,1,10
8633,1879,1,11
9166,1879,1,12
8217,1879,1,13
9025,1879,1,14
8662,1879,1,15
8366,1879,1,16
8080,1879,1,17
8088,1879,1,18
8726,1879,1,19
8444,1879,1,20
9059,1879,1,21
7149,1879,1,22
8456,1879,1,23
7932,1879,1,24
8541,1879,1,25
8912,1879,1,26
8243,1879,1,27
7130,1879,1,28
6123,1879,1,29
10065,1879,1,30
8139,1879,1,31
9660,1879,2,1
6044,1879,2,2
7045,1879,2,3
7214,1879,2,4
6824,1879,2,5
7389,1879,2,6
7222,1879,2,7
7529,1879,2,8
7212,1879,2,9
6777,1879,2,10
8639,1879,2,11
8182,1879,2,12
8153,1879,2,13
8287,1879,2,14
8221,1879,2,15
8418,1879,2,16
8316,1879,2,17
8912,1879,2,18
8810,1879,2,19
8922,1879,2,20
8163,1879,2,21
7519,1879,2,22
8604,1879,2,23
8558,1879,2,24
8950,1879,2,25
8830,1879,2,26
8549,1879,2,27
