"date","base_temp"
"1721",82
"1722",81
"1723",98
"1724",83
"1725",108
"1726",62
"1727",109
"1728",87
"1729",103
"1730",86
"1731",102
"1732",85
"1733",117
"1734",131
"1735",123
"1736",121
"1737",159
"1738",125
"1739",120
"1740",124
"1741",116
"1742",131
"1743",162
"1744",269
"1745",272
"1746",172
"1747",190
"1748",188
"1749",168
"1750",222
"1751",194
"1752",204
"1753",215
"1754",206
"1755",219
"1756",252
"1757",222
"1758",246
"1759",294
"1760",248
"1761",260
"1762",281
"1763",296
"1764",238
"1765",232
"1766",233
"1767",212
"1768",265
"1769",241
"1770",236
"1771",224
"1772",262
"1773",229
"1774",290
"1775",351
"1776",330
"1777",280
"1778",242
"1779",317
"1780",299
"1781",315
"1782",273
"1783",252
"1784",326
"1785",299
"1786",276
"1787",405
"1788",495
"1789",1366
"1790",2565
"1791",1031
"1792",844
"1793",1053
"1794",744
"1795",542
"1796",463
"1797",768
"1798",666
"1799",694
"1800",1363
"1801",437
"1802",472
"1803",442
"1804",372
"1805",338
"1806",411
"1807",356
"1808",305
"1809",240
"1810",404
"1811",472
"1812",416
"1813",363
"1814",890
"1815",1098
"1816",769
"1817",752
"1818",867
"1819",807
"1820",941
"1821",944
"1822",883
"1823",873
"1824",1163
"1825",1134
"1826",1042
"1827",1067
"1828",1074
"1829",1121
"1830",1440
"1831",1192
"1832",1170
"1833",1077
"1834",1045
"1835",1042
"1836",1017
"1837",1084
"1838",1255
"1839",1272
"1840",1387
"1841",1499
"1842",1464
"1843",1411
"1844",1464
"1845",1539
"1846",1423
"1847",1527
"1848",2466
"1849",1651
"1850",1723
"1851",1666
"1852",1689
"1853",1912
"1854",2020
"1855",1938
"1856",2013
"1857",1955
"1858",2047
"1859",2189
"1860",2521
"1861",2509
"1862",2384
"1863",2400
"1864",2358
"1865",2672
"1866",2825
"1867",2923
"1868",2885
"1869",2786
"1870",2427
"1871",2647
"1872",2853
"1873",2525
"1874",2703
"1875",2889
"1876",2716
"1877",2928
"1878",2728
"1879",2835
"1880",2834
"1881",2716
"1882",2539
"1883",2606
"1884",2650
"1885",2534
"1886",2611
"1887",2503
"1888",2708
"1889",2761
"1890",2669
"1891",2457
"1892",2438
"1893",2258
"1894",2541
"1895",2302
"1896",2376
"1897",2379
"1898",2335
"1899",2197
"1900",3171
"1901",2119
"1902",2159
"1903",2077
"1904",2112
"1905",2116
"1906",1875
"1907",1727
"1908",1810
"1909",1911
"1910",1983
"1911",1908
"1912",1865
"1913",1885
"1914",1462
"1915",648
"1916",791
"1917",806
"1918",793
"1919",840
"1920",1232
"1921",817
"1922",856
"1923",844
"1924",778
"1925",891
"1926",913
"1927",817
"1928",833
"1929",700
"1930",869
"1931",893
"1932",737
"1933",740
"1934",802
"1935",1099
"1936",1130
"1937",1073
"1938",1061
"1939",638
"1940",228
"1941",281
"1942",249
"1943",280
"1944",267
"1945",456
"1946",657
"1947",736
"1948",744
"1949",736
"1950",735
"1951",659
"1952",726
"1953",762
"1954",926
"1955",858
"1956",808
"1957",1017
"1958",1052
"1959",1138
"1960",1255
"1961",1263
"1962",1176
"1963",1127
"1964",1122
"1965",883
"1966",952
"1967",973
"1968",1075
"1969",981
"1970",750
"1971",680
"1972",769
"1973",830
"1974",1043
"1975",1119
"1976",1290
"1977",1526
"1978",1502
"1979",1605
"1980",1698
"1981",1760
"1982",1761
"1983",1756
"1984",1827
"1985",1964
"1986",1885
"1987",2016
"1988",1952
"1989",1944
"1990",2016
"1991",1934
"1992",2105
"1993",2027
"1994",1967
"1995",2024
"1996",1992
"1997",2269
"1998",1928
"1999",1780
"2000",1593
"2001",116
"2002",96
"2003",74
"2004",57
"2005",72
"2006",56
"2007",41
"2008",34
"2009",32
"2010",28
"2011",19
"2012",24
"2013",10
"2014",9
"2015",4
"2016",4
"2017",0
"2018",0
"2019",0
"2020",0
"2021",0
